2 1462985379 483070 0.0324293 
3 1462985410 217863 0.0324827 
4 1462985434 416675 0.0351402 
5 1462985651 980516 0.0132534 
6 1462986057 850758 0.00706535 
7 1462986248 154838 0.00668164 
8 1462986748 225167 0.00500747 
9 1462986767 151690 0.00564637 
10 1462986829 198114 0.00608605 
11 1462987056 493718 0.00586339 
12 1462987206 833153 0.00592942 
13 1462987588 679730 0.00536432 
14 1462987665 593297 0.00561818 
15 1462987758 28892 0.00581793 
16 1462988113 363677 0.00543278 
17 1462988523 303678 0.00504579 
18 1462988545 13227 0.0053247 
19 1462988651 768670 0.005458 
20 1462988770 941018 0.00556086 
