2 1462793731 460916 0.181247 
3 1462793740 630362 0.139393 
4 1462793760 685537 0.0874821 
5 1462793767 948405 0.09749 
6 1462793779 187915 0.0956583 
7 1462793790 675706 0.0955694 
8 1462793825 282148 0.0718774 
9 1462793830 181066 0.0782114 
10 1462793834 881722 0.0852384 
11 1462793857 614191 0.0779309 
12 1462793888 38217 0.0692945 
13 1462793891 392831 0.0743549 
14 1462793892 819869 0.0802662 
15 1462793892 962264 0.0863646 
16 1462793893 478403 0.0922398 
17 1462793893 568524 0.0983346 
18 1462793893 936931 0.104244 
19 1462793894 47094 0.110302 
20 1462793895 123066 0.115774 
21 1462793895 409006 0.121656 
22 1462793896 167706 0.127152 
23 1462793898 75274 0.131686 
24 1462793899 632056 0.137307 
25 1462793899 821356 0.143115 
26 1462793900 128381 0.148806 
27 1462793903 380357 0.152267 
28 1462793906 13015 0.155723 
29 1462793907 926115 0.16141 
30 1462793908 209748 0.166901 
31 1462793908 252239 0.172614 
32 1462793909 611242 0.177713 
33 1462793910 469540 0.182547 
34 1462793910 841657 0.187853 
35 1462793911 475624 0.19285 
36 1462793911 798529 0.198159 
37 1462793911 867460 0.203741 
38 1462793911 922504 0.209335 
39 1462793912 179977 0.21468 
40 1462793913 900762 0.219983 
41 1462793915 740055 0.223306 
42 1462793916 927822 0.227856 
43 1462793917 863129 0.232206 
44 1462793918 817470 0.236487 
45 1462793919 156204 0.241537 
46 1462793919 788896 0.246172 
47 1462793919 873678 0.251525 
48 1462793920 678601 0.255867 
49 1462793921 100835 0.260712 
50 1462793921 645837 0.265358 
51 1462793921 813531 0.270528 
52 1462793922 434842 0.275014 
53 1462793923 100668 0.279403 
54 1462793923 357651 0.284383 
55 1462793923 368821 0.289732 
56 1462793924 510692 0.293745 
57 1462793924 784545 0.298649 
58 1462793926 898205 0.300954 
59 1462793927 609617 0.305088 
60 1462793928 637203 0.308769 
61 1462793929 40433 0.313341 
62 1462793929 251627 0.318212 
63 1462793929 442837 0.323107 
64 1462793931 786698 0.325509 
65 1462793932 420969 0.329595 
66 1462793934 608857 0.33165 
67 1462793934 647631 0.336686 
68 1462793934 902721 0.341343 
69 1462793935 292731 0.345751 
70 1462793935 849334 0.349845 
71 1462793936 466476 0.353808 
72 1462793939 488620 0.353541 
73 1462793939 551811 0.358408 
74 1462793941 203767 0.360422 
75 1462793942 358317 0.363841 
76 1462793942 678487 0.368178 
77 1462793942 926565 0.372633 
78 1462793943 29335 0.377346 
79 1462793944 42613 0.380407 
80 1462793944 634060 0.384176 
81 1462793945 352983 0.387684 
82 1462793946 427733 0.390778 
83 1462793946 570776 0.395329 
84 1462793948 443642 0.39657 
85 1462793950 154200 0.398094 
86 1462793950 256511 0.402638 
87 1462793950 517551 0.406872 
88 1462793950 595461 0.411451 
89 1462793952 583090 0.412305 
90 1462793955 259973 0.411825 
91 1462793955 926580 0.415172 
92 1462793959 369948 0.413221 
93 1462793959 517748 0.417481 
94 1462793962 349477 0.416665 
95 1462793966 439289 0.413895 
96 1462793967 8593 0.417252 
97 1462793968 342672 0.420414 
98 1462793969 188399 0.423226 
99 1462793970 598972 0.426492 
100 1462793970 785813 0.430494 
101 1462793971 632337 0.433248 
102 1462793973 95435 0.434824 
103 1462793973 125078 0.439073 
104 1462793973 900854 0.441902 
105 1462793976 569027 0.441143 
106 1462793977 395576 0.443828 
107 1462793978 872297 0.447066 
108 1462793982 144455 0.445141 
109 1462793983 459806 0.448025 
110 1462793984 458010 0.450309 
111 1462793985 709612 0.453039 
112 1462793985 942255 0.45672 
113 1462793986 535217 0.459713 
114 1462793987 354566 0.462263 
115 1462793987 825915 0.465456 
116 1462793991 981034 0.462282 
117 1462793992 427030 0.465467 
118 1462793994 328207 0.465926 
119 1462793995 187922 0.468305 
120 1462793995 846706 0.471042 
121 1462793998 190477 0.470634 
122 1462793998 260345 0.474426 
123 1462793998 948603 0.477059 
124 1462793999 336861 0.480241 
125 1462793999 349437 0.484121 
126 1462794000 783196 0.486949 
127 1462794000 907775 0.490606 
128 1462794001 502529 0.493358 
129 1462794002 103313 0.496084 
130 1462794002 753516 0.498703 
131 1462794004 933639 0.499058 
132 1462794005 263434 0.502261 
133 1462794006 425484 0.504475 
134 1462794008 228016 0.504819 
135 1462794009 487771 0.507189 
136 1462794010 609996 0.509282 
137 1462794010 703427 0.512874 
138 1462794010 899021 0.516264 
139 1462794011 669966 0.518526 
140 1462794012 315768 0.521019 
141 1462794012 449308 0.524505 
142 1462794012 610462 0.527933 
143 1462794012 691901 0.531515 
144 1462794019 473010 0.522008 
145 1462794020 513836 0.523825 
146 1462794021 855819 0.526203 
147 1462794022 556411 0.528488 
148 1462794023 672988 0.530412 
149 1462794024 58907 0.533277 
150 1462794024 749677 0.535548 
151 1462794025 167366 0.538334 
152 1462794025 386214 0.541497 
153 1462794026 174958 0.543546 
154 1462794028 414273 0.543699 
155 1462794030 577970 0.543704 
156 1462794031 530475 0.545401 
157 1462794032 23402 0.547969 
158 1462794051 214742 0.517305 
159 1462794051 526046 0.520066 
160 1462794051 844392 0.52281 
161 1462794060 263009 0.511927 
162 1462794065 369287 0.507185 
163 1462794065 647190 0.509889 
164 1462794068 92905 0.509117 
165 1462794069 261427 0.510914 
166 1462794075 864141 0.505529 
167 1462794075 938132 0.508478 
168 1462794077 7227 0.509871 
169 1462794077 376566 0.512347 
170 1462794080 542189 0.510979 
171 1462794083 188891 0.509922 
172 1462794084 247516 0.511478 
173 1462794088 81942 0.508635 
174 1462794097 105138 0.498363 
175 1462794097 226815 0.501068 
176 1462794098 422771 0.502783 
177 1462794100 934101 0.503503 
178 1462794101 242211 0.505918 
179 1462794102 984181 0.508401 
180 1462794105 698036 0.507325 
181 1462794107 729554 0.507329 
182 1462794109 740762 0.507304 
183 1462794112 964694 0.506168 
184 1462794115 151322 0.505873 
185 1462794125 380794 0.495261 
186 1462794127 286902 0.49541 
187 1462794127 944520 0.497213 
188 1462794134 505592 0.49127 
189 1462794149 158229 0.475589 
190 1462794152 320226 0.474711 
191 1462794158 848221 0.470753 
192 1462794162 871079 0.468613 
193 1462794167 732953 0.465513 
194 1462794169 525222 0.465913 
195 1462794170 945700 0.467673 
196 1462794173 643509 0.467046 
197 1462794179 440358 0.463013 
198 1462794179 483424 0.465328 
199 1462794182 998111 0.46496 
200 1462794186 765669 0.46321 
201 1462794201 356688 0.450246 
202 1462794216 679681 0.438024 
203 1462794217 862306 0.439421 
204 1462794217 872115 0.441587 
205 1462794218 21276 0.443618 
206 1462794218 374821 0.44545 
207 1462794218 645140 0.447361 
208 1462794218 845523 0.449337 
209 1462794222 728582 0.447733 
210 1462794226 149479 0.446597 
211 1462794227 790007 0.44839 
212 1462794229 451489 0.448932 
213 1462794230 732071 0.450371 
214 1462794230 966121 0.45227 
215 1462794234 689532 0.450829 
216 1462794235 899808 0.452184 
217 1462794236 489262 0.453724 
218 1462794236 749117 0.455576 
219 1462794238 484679 0.456014 
220 1462794239 768941 0.457421 
221 1462794239 775896 0.459503 
222 1462794240 421348 0.46097 
223 1462794241 470212 0.462139 
224 1462794245 307524 0.460542 
225 1462794248 242878 0.45982 
226 1462794251 148092 0.459134 
227 1462794252 389539 0.460462 
228 1462794259 112925 0.45625 
229 1462794259 452806 0.457947 
230 1462794260 660625 0.459225 
231 1462794264 533333 0.457676 
232 1462794266 89200 0.458247 
233 1462794271 350580 0.455945 
234 1462794271 596927 0.457688 
235 1462794275 143368 0.456473 
236 1462794275 149724 0.458418 
237 1462794277 632007 0.459009 
238 1462794282 117261 0.456968 
239 1462794283 36353 0.458084 
240 1462794284 73624 0.459158 
241 1462794289 16675 0.456742 
242 1462794289 624298 0.458115 
243 1462794289 782816 0.459878 
244 1462794290 74053 0.461523 
245 1462794292 870353 0.462365 
246 1462794293 519873 0.463689 
247 1462794296 48810 0.463364 
248 1462794302 595545 0.460517 
249 1462794305 512751 0.45988 
250 1462794309 392366 0.458437 
251 1462794310 689704 0.459683 
252 1462794314 879186 0.458311 
253 1462794317 791267 0.457703 
254 1462794318 318010 0.45908 
255 1462794318 488980 0.460751 
256 1462794323 741793 0.458616 
257 1462794331 373631 0.454181 
258 1462794331 837455 0.45558 
259 1462794336 775876 0.453384 
260 1462794336 853089 0.455079 
261 1462794363 430471 0.436455 
262 1462794364 808312 0.437676 
263 1462794365 38951 0.439183 
264 1462794366 241241 0.440271 
265 1462794366 857456 0.441489 
266 1462794369 477710 0.441228 
267 1462794370 913659 0.442478 
268 1462794371 213020 0.44392 
269 1462794372 976671 0.445408 
270 1462794374 548223 0.445905 
