1 1463064806 451987 0 867.935 1.6384e+07
2 1463064806 665253 0.213266 867.767 1.6384e+07
3 1463064806 706908 0.041655 867.752 1.6384e+07
4 1463064807 121085 0.414177 867.844 1.6384e+07
5 1463064807 201403 0.080318 867.706 1.6384e+07
6 1463064807 343179 0.141776 868.248 1.6384e+07
7 1463064807 610899 0.26772 867.783 1.6384e+07
8 1463064807 825738 0.214839 868.187 1.6384e+07
9 1463064807 951949 0.126211 868.179 1.6384e+07
10 1463064808 242543 0.290594 867.943 1.6384e+07
11 1463064808 362696 0.120153 867.851 1.6384e+07
12 1463064808 375733 0.013037 868.286 1.6384e+07
13 1463064808 508829 0.133096 868.462 1.6384e+07
14 1463064808 573214 0.064385 868.309 1.6384e+07
15 1463064808 726320 0.153106 867.775 1.6384e+07
16 1463064808 916262 0.189942 867.912 1.6384e+07
17 1463064809 592820 0.676558 867.95 1.6384e+07
18 1463064810 389004 0.796184 868.187 1.6384e+07
19 1463064810 771913 0.382909 867.737 1.6384e+07
20 1463064810 807886 0.035973 867.722 1.6384e+07
21 1463064811 36944 0.229058 868.416 1.6384e+07
22 1463064811 97903 0.060959 868.233 1.6384e+07
23 1463064811 129251 0.031348 866.219 1.6384e+07
24 1463064811 587353 0.458102 867.851 1.6384e+07
25 1463064812 634516 0.952837 868.431 1.6384e+07
26 1463064813 435345 0.800829 867.409 1.6384e+07
27 1463064813 511843 0.076498 867.905 1.6384e+07
28 1463064813 778757 0.266914 867.882 1.6384e+07
29 1463064814 264224 0.485467 867.851 1.6384e+07
30 1463064814 370691 0.106467 867.767 1.6384e+07
31 1463064815 1867 0.631176 868.301 1.6384e+07
32 1463064815 538502 0.536635 867.691 1.6384e+07
33 1463064815 913509 0.375007 867.973 1.6384e+07
34 1463064815 977344 0.063835 867.981 1.6384e+07
35 1463064817 90512 1.11317 867.989 1.6384e+07
36 1463064817 224643 0.134131 868.469 1.6384e+07
37 1463064817 365380 0.140737 867.897 1.6384e+07
38 1463064817 751727 0.386347 867.691 1.6384e+07
39 1463064817 929448 0.177721 868.004 1.6384e+07
40 1463064818 254924 0.325476 868.317 1.6384e+07
41 1463064818 278660 0.023736 867.729 1.6384e+07
42 1463064818 285491 0.006831 867.981 1.6384e+07
43 1463064818 345219 0.059728 867.897 1.6384e+07
44 1463064818 729229 0.38401 867.928 1.6384e+07
45 1463064819 348381 0.619152 867.859 1.6384e+07
46 1463064819 471176 0.122795 868.401 1.6384e+07
47 1463064819 554478 0.083302 867.844 1.6384e+07
48 1463064819 780919 0.226441 868.393 1.6384e+07
49 1463064819 813331 0.032412 868.187 1.6384e+07
