12 1462567881 233014 0.00573135 
19 1462570137 212709 0.00310599 
28 1462572256 701627 0.00425202 
40 1462574243 82560 0.00604964 
47 1462576306 234702 0.00339757 
54 1462578208 709962 0.00368397 
61 1462580172 987211 0.00356848 
66 1462582287 424327 0.00236558 
77 1462584367 112392 0.00529541 
88 1462586269 932312 0.0057908 
96 1462588642 259491 0.00337625 
106 1462590547 130848 0.00526171 
111 1462592752 242636 0.00226852 
119 1462594815 759275 0.00388347 
127 1462596639 831385 0.00439169 
133 1462598709 820040 0.002901 
143 1462600916 70247 0.00453629 
154 1462602795 830334 0.00586142 
164 1462604868 878391 0.00483114 
172 1462606947 722496 0.00385568 
184 1462608829 662923 0.00638974 
194 1462610752 942185 0.00520637 
209 1462612569 765577 0.00828352 
218 1462614450 188245 0.00479504 
237 1462616295 877894 0.010326 
247 1462618101 949467 0.00555198 
259 1462620026 768856 0.00625048 
279 1462622184 781179 0.0092982 
297 1462624008 25944 0.00989866 
305 1462626185 531401 0.0036783 
315 1462628301 948102 0.00473251 
327 1462630141 866645 0.0065361 
339 1462631975 494964 0.00655633 
351 1462633852 402916 0.00640739 
372 1462635850 80739 0.0105452 
390 1462638087 390662 0.00806405 
408 1462639931 823174 0.00978471 
416 1462641736 790781 0.00443857 
430 1462643611 602038 0.00748865 
439 1462645435 58946 0.00494019 
457 1462647246 120212 0.00997226 
466 1462649103 394784 0.00485419 
481 1462651105 415998 0.00751083 
494 1462653045 802418 0.00671846 
505 1462654965 671801 0.00574273 
535 1462656793 480992 0.0165127 
571 1462658717 530618 0.0188307 
582 1462660585 331999 0.00590002 
612 1462662423 295568 0.016424 
647 1462664389 962288 0.017896 
669 1462666317 282001 0.0114567 
681 1462668194 171294 0.00640359 
689 1462670077 856425 0.00425631 
699 1462672037 821913 0.00511167 
703 1462673864 381858 0.0021921 
713 1462675854 109284 0.00503235 
723 1462677880 405362 0.00494537 
733 1462679693 538916 0.00552415 
744 1462682010 508718 0.00475357 
756 1462684091 513264 0.00577781 
768 1462685953 494927 0.00645365 
780 1462687757 200925 0.00666557 
798 1462690162 835615 0.00750298 
809 1462691997 773348 0.00600401 
820 1462693894 846159 0.00580826 
840 1462695785 305350 0.0106051 
864 1462697659 403903 0.0128506 
884 1462699609 680685 0.0102877 
907 1462701482 788605 0.0123307 
923 1462703610 825411 0.00753963 
935 1462705429 384384 0.00660932 
949 1462707291 871285 0.00753895 
964 1462709191 129097 0.00791784 
984 1462711030 500420 0.0109192 
1006 1462713248 825437 0.00994895 
1028 1462715637 341925 0.00923481 
1050 1462717537 281403 0.0116201 
1060 1462719545 389187 0.00499046 
1071 1462721372 412568 0.00602952 
1096 1462723189 272408 0.013817 
1114 1462725378 190772 0.00825454 
1130 1462727199 761337 0.008819 
1138 1462729086 4232 0.00424254 
1150 1462731003 756817 0.00627279 
1172 1462732844 493962 0.011992 
2938 1462734707 292258 0.981031 
5855 1462736594 302910 1.62055 
6762 1462738474 328133 0.496263 
6809 1462740613 154132 0.0221502 
6839 1462742448 318796 0.016419 
