1 1462565958 41264 0 1033.28 2481.04 1.6384e+07
2 1462565983 105028 24.9362 1033.08 63460.6 1.6384e+07
3 1462566110 789734 126.315 1033.21 9731.1 1.6384e+07
4 1462566227 200414 116.411 1033.36 2771.55 1.6384e+07
5 1462566300 800727 72.3997 1033.13 5731.98 1.6384e+07
6 1462566302 666870 1.86614 1033.3 6536.11 1.6384e+07
7 1462566388 926945 85.7399 1033.19 3464.38 1.6384e+07
8 1462566552 721938 163.795 1033.3 3524.02 1.6384e+07
9 1462566634 579852 81.8579 1033.14 2884.57 1.6384e+07
10 1462566800 655658 165.924 1033.32 3023.86 1.6384e+07
11 1462567478 932249 677.723 1033.2 3421.71 1.6384e+07
12 1462567881 233014 402.301 1033.17 2876.98 1.6384e+07
13 1462567900 121030 18.888 1033.26 3174.8 1.6384e+07
14 1462568581 375602 680.745 1033.33 2746.35 1.6384e+07
15 1462568821 367027 239.991 1033.34 4123.38 1.6384e+07
16 1462568921 235696 99.8687 1033.04 4399.12 1.6384e+07
17 1462569088 91773 166.856 1033.19 3589.19 1.6384e+07
18 1462569101 970532 12.1212 1034.28 4528.68 1.6384e+07
19 1462570137 212709 1035.24 1033.31 45201.5 1.6384e+07
20 1462570710 521153 572.692 1033.39 3903.35 1.6384e+07
21 1462570791 667282 80.8539 1033.11 3123.02 1.6384e+07
22 1462570868 262220 76.5949 1033.36 2922.45 1.6384e+07
23 1462571006 392222 137.87 1016.68 33849.3 1.6384e+07
24 1462571573 730741 566.661 1033.51 3605.89 1.6384e+07
25 1462571712 703082 138.972 1033.16 3423.22 1.6384e+07
26 1462571785 482066 72.779 1033.44 6099.13 1.6384e+07
27 1462571856 982056 70.5 1033.51 3424.66 1.6384e+07
28 1462572256 701627 399.72 1033.37 6829.54 1.6384e+07
29 1462572650 620804 393.919 1033.35 7333 1.6384e+07
30 1462572738 356419 87.7356 1033.52 4022.77 1.6384e+07
31 1462572935 599016 196.757 1033.31 5314.38 1.6384e+07
32 1462573639 69749 703.471 1033.55 3121.14 1.6384e+07
33 1462573682 578894 42.4909 1033.49 8645.29 1.6384e+07
34 1462573790 258978 107.68 1033.38 27745.9 1.6384e+07
35 1462573867 415119 76.8439 1033.39 6369.25 1.6384e+07
36 1462573921 331234 53.9161 1033.61 3056.67 1.6384e+07
37 1462573936 409259 14.922 1033.46 4121.88 1.6384e+07
38 1462574032 819003 95.5903 1033.44 2487.39 1.6384e+07
39 1462574054 343300 21.5243 1033.39 6414.06 1.6384e+07
40 1462574243 82560 188.739 1033.64 5524.55 1.6384e+07
41 1462574436 833114 192.249 1033.36 61168 1.6384e+07
42 1462574769 423908 332.591 1033.37 8352.53 1.6384e+07
43 1462575116 669744 346.754 1033.44 3541.56 1.6384e+07
44 1462575311 723937 194.946 1033.32 5616.66 1.6384e+07
45 1462575776 918116 464.806 1033.26 27489.3 1.6384e+07
46 1462575939 50566 162.132 1033.39 3450.81 1.6384e+07
47 1462576306 234702 366.816 1033.42 36003.1 1.6384e+07
48 1462576426 337991 119.897 1033.42 2881.45 1.6384e+07
49 1462576873 941184 446.397 1033.43 3066.34 1.6384e+07
50 1462576894 616849 20.6757 1033.59 7615.55 1.6384e+07
51 1462577340 585484 445.969 1033.48 2841.43 1.6384e+07
52 1462577411 405042 70.8196 1033.52 2674.65 1.6384e+07
53 1462577501 875214 89.5298 1033.71 6400.63 1.6384e+07
54 1462578208 709962 706.835 1033.42 60368 1.6384e+07
55 1462578257 209894 48.4999 1033.59 5149.66 1.6384e+07
56 1462578780 226587 522.983 1033.28 4764.08 1.6384e+07
57 1462578805 594961 24.6316 1033.44 2571.14 1.6384e+07
58 1462578875 743135 69.8518 1033.42 3457.08 1.6384e+07
59 1462579996 191358 1120.45 1033.68 8909.93 1.6384e+07
60 1462580008 461063 11.7303 1033.48 8936.14 1.6384e+07
61 1462580172 987211 163.474 1033.5 5869.51 1.6384e+07
62 1462580837 469281 664.482 1033.58 10567.5 1.6384e+07
63 1462581219 548615 381.921 1033.56 3950.37 1.6384e+07
64 1462581882 766766 662.782 1033.68 4101.69 1.6384e+07
65 1462581890 862488 7.90428 1033.43 60567.1 1.6384e+07
66 1462582287 424327 396.562 1033.53 4743.83 1.6384e+07
67 1462582316 171931 28.7476 1033.55 3564.2 1.6384e+07
68 1462582808 614971 491.557 1033.53 2722.81 1.6384e+07
69 1462583129 433232 320.818 1033.65 2591.46 1.6384e+07
70 1462583348 529475 218.904 1033.37 3144.72 1.6384e+07
71 1462583490 276212 141.747 1033.5 53638.8 1.6384e+07
72 1462583712 231216 221.955 1033.68 3197.84 1.6384e+07
73 1462583805 210771 92.9796 1033.48 6598.11 1.6384e+07
74 1462583821 147951 15.9372 1033.61 3423.65 1.6384e+07
75 1462583936 325948 114.822 1033.45 3456.8 1.6384e+07
76 1462584039 816592 102.509 1033.28 3887.74 1.6384e+07
77 1462584367 112392 327.296 1033.74 3756.13 1.6384e+07
78 1462584372 83548 4.97116 1033.7 6369.74 1.6384e+07
79 1462584583 247907 210.836 1033.58 7592.16 1.6384e+07
80 1462584803 639335 219.609 1033.59 2498.38 1.6384e+07
81 1462585033 808974 229.83 1033.48 51862.4 1.6384e+07
82 1462585098 191439 64.3825 1033.7 2778.66 1.6384e+07
83 1462585137 691076 38.5004 1033.52 41849.3 1.6384e+07
84 1462585561 853728 423.837 1033.63 5678.64 1.6384e+07
85 1462585938 889473 376.964 1033.46 3677.7 1.6384e+07
86 1462585976 947101 37.9424 1033.44 3358.08 1.6384e+07
87 1462586112 786502 135.839 1033.29 4740.59 1.6384e+07
88 1462586269 932312 156.854 1033.74 4833.27 1.6384e+07
89 1462586431 97156 161.165 1033.52 10676.4 1.6384e+07
90 1462586671 370535 239.727 1033.49 5798.47 1.6384e+07
91 1462586809 660637 137.71 1033.35 4023.78 1.6384e+07
92 1462587008 123171 198.463 1033.31 7367.65 1.6384e+07
93 1462587561 977660 552.146 1033.67 4454.25 1.6384e+07
94 1462587654 892657 92.915 1018.14 3333.36 1.6384e+07
95 1462588001 464296 346.572 1033.45 3986.12 1.6384e+07
96 1462588642 259491 640.795 1033.45 25924.2 1.6384e+07
97 1462588647 238879 4.97939 1033.7 3945.11 1.6384e+07
98 1462589230 712793 582.526 1033.45 12037.5 1.6384e+07
99 1462589265 234043 34.5213 1033.36 3129.11 1.6384e+07
100 1462589461 917256 195.317 1033.47 3635.03 1.6384e+07
101 1462589476 418087 14.5008 1033.63 3323.35 1.6384e+07
102 1462589756 988153 279.43 1033.63 2547.68 1.6384e+07
103 1462589762 487857 5.4997 1033.49 5960.72 1.6384e+07
104 1462590204 934210 441.554 1033.52 2580.46 1.6384e+07
105 1462590435 511610 230.577 1033.55 8310.57 1.6384e+07
106 1462590547 130848 111.619 1033.6 32383.7 1.6384e+07
107 1462590771 540435 223.59 1033.63 3276.69 1.6384e+07
108 1462590895 571240 123.969 1033.51 2533.62 1.6384e+07
109 1462591162 559754 266.989 1033.75 2985.56 1.6384e+07
110 1462591971 168503 808.609 1033.71 3507.97 1.6384e+07
111 1462592752 242636 780.926 1033.43 6142.43 1.6384e+07
112 1462593074 296386 321.946 1033.56 4610.97 1.6384e+07
113 1462593507 343599 432.953 1033.67 4928.63 1.6384e+07
114 1462593574 987986 66.3556 1033.74 3282.34 1.6384e+07
115 1462593667 364316 92.3763 1033.61 2537.31 1.6384e+07
116 1462593950 746338 282.618 1020.97 50195.7 1.6384e+07
117 1462594490 134823 539.388 1033.51 40940.8 1.6384e+07
118 1462594533 320428 42.8144 1033.45 3774.78 1.6384e+07
119 1462594815 759275 281.561 1033.8 6533.89 1.6384e+07
120 1462595252 999694 436.76 1033.54 2701.77 1.6384e+07
121 1462595411 486147 158.486 1033.76 3525.35 1.6384e+07
122 1462595819 367098 407.881 1033.68 4854.92 1.6384e+07
123 1462595824 609776 4.75732 1033.58 3195.85 1.6384e+07
124 1462596362 901881 537.708 1033.58 5140.01 1.6384e+07
125 1462596459 989696 96.9122 1033.74 3059.65 1.6384e+07
126 1462596499 469554 39.4799 1033.45 4539.76 1.6384e+07
127 1462596639 831385 139.638 1033.56 10086.7 1.6384e+07
128 1462596976 656313 336.825 1033.49 3590.75 1.6384e+07
129 1462597018 413063 41.7567 1033.58 3803.35 1.6384e+07
130 1462597754 477744 735.935 1015.52 17822.2 1.6384e+07
131 1462598178 68837 423.591 1033.52 6401.48 1.6384e+07
132 1462598434 16136 255.947 1033.5 2770.94 1.6384e+07
133 1462598709 820040 274.196 1033.78 6052.54 1.6384e+07
134 1462598807 808913 97.9889 1033.52 4648.68 1.6384e+07
135 1462598818 303014 10.4941 1033.53 2947.74 1.6384e+07
136 1462598855 818495 36.4845 1033.75 19706.5 1.6384e+07
137 1462598957 803476 101.985 1033.78 3790.8 1.6384e+07
138 1462599153 282017 195.479 1033.76 3451.97 1.6384e+07
139 1462599568 407746 414.874 1033.8 5043.11 1.6384e+07
