1 1462790597 254724 0 1036.47 1.6384e+07
2 1462790599 367150 1.88757 1017.96 1.6384e+07
3 1462790599 390650 0.0235 1036.35 1.6384e+07
4 1462790599 691652 0.301002 1036.08 1.6384e+07
5 1462790599 783402 0.09175 1036.19 1.6384e+07
6 1462790599 795439 0.012037 1024.41 1.6384e+07
7 1462790600 341207 0.545768 1020.2 1.6384e+07
8 1462790600 367395 0.026188 1036.31 1.6384e+07
9 1462790603 948975 2.41842 1036.22 1.6384e+07
10 1462790604 610767 0.661792 1036.29 1.6384e+07
11 1462790604 749787 0.13902 1036.22 1.6384e+07
12 1462790606 925052 1.82473 1036.28 1.6384e+07
