2 1462791223 966972 0.00703279 
3 1462791226 141618 0.0138537 
4 1462791226 737844 0.0206951 
5 1462791229 319243 0.0271107 
6 1462791230 732439 0.0337541 
7 1462791232 892039 0.0400079 
8 1462791234 490493 0.0461836 
9 1462791235 469804 0.0524424 
10 1462791237 602840 0.0582844 
11 1462791237 886448 0.0646417 
12 1462791238 870107 0.0706566 
13 1462791241 809542 0.0756516 
14 1462791242 507338 0.0815969 
15 1462791244 538154 0.0868007 
16 1462791245 11088 0.0927289 
17 1462791249 149077 0.0966044 
18 1462791249 724023 0.102287 
19 1462791251 241733 0.107324 
20 1462791251 564253 0.113069 
21 1462791255 300422 0.116431 
22 1462791255 846456 0.121865 
23 1462791257 66620 0.126771 
24 1462791257 428476 0.132257 
25 1462791264 493275 0.132715 
26 1462791265 637449 0.137594 
27 1462791269 818185 0.140151 
28 1462791271 411548 0.144302 
29 1462791271 552179 0.149535 
30 1462791273 448067 0.153323 
31 1462791278 346971 0.154605 
32 1462791278 718183 0.159454 
33 1462791279 937187 0.163939 
34 1462791280 390551 0.16867 
35 1462791285 92893 0.169703 
36 1462791287 26981 0.173024 
37 1462791287 328714 0.177702 
38 1462791288 716450 0.182088 
39 1462791290 306270 0.185558 
40 1462791292 644396 0.188908 
41 1462791295 393804 0.191205 
42 1462791297 803476 0.194507 
43 1462791298 378516 0.198709 
44 1462791299 152631 0.202697 
45 1462791300 756940 0.207025 
46 1462791301 26459 0.211462 
47 1462791301 59243 0.216128 
48 1462791303 65035 0.218776 
49 1462791306 199840 0.220491 
50 1462791307 866237 0.22474 
51 1462791308 764013 0.228386 
52 1462791309 798009 0.23193 
53 1462791311 726363 0.234422 
54 1462791312 119358 0.238508 
55 1462791312 949438 0.242103 
56 1462791313 908132 0.245531 
57 1462791315 78801 0.248696 
58 1462791315 873463 0.252247 
59 1462791315 895614 0.256647 
60 1462791317 533012 0.259194 
61 1462791318 184505 0.262835 
62 1462791319 870705 0.266849 
