83 1462802024 834019 1.35918 
134 1462802095 159708 0.827134 
194 1462802164 976517 0.987138 
224 1462802233 929473 0.498159 
249 1462802303 368556 0.406177 
281 1462802372 835831 0.52746 
302 1462802437 309046 0.344755 
325 1462802504 953737 0.360463 
356 1462802575 303683 0.510087 
394 1462802644 518583 0.625874 
440 1462802711 432668 0.765226 
471 1462802778 14071 0.507208 
517 1462802850 266786 0.743882 
557 1462802918 440053 0.651409 
621 1462802984 941349 1.06625 
686 1462803055 13705 1.08097 
739 1462803125 925804 0.868719 
800 1462803192 39627 0.987356 
856 1462803261 725459 0.91309 
899 1462803328 962977 0.711315 
909 1462803392 162905 0.166169 
939 1462803462 704466 0.470171 
946 1462803556 804160 0.0757549 
948 1462803630 928861 0.0276725 
961 1462803700 374569 0.194792 
980 1462803769 28313 0.29482 
1006 1462803838 395536 0.423756 
1024 1462803931 398251 0.199464 
1037 1462803995 813837 0.214865 
1058 1462804061 974527 0.342084 
1083 1462804130 939670 0.413733 
1112 1462804194 638126 0.48133 
1131 1462804262 507920 0.303972 
1151 1462804329 233160 0.333008 
1175 1462804397 901196 0.378557 
1190 1462804485 123557 0.177237 
1217 1462804555 100728 0.448775 
1252 1462804627 767349 0.55637 
1295 1462804694 512336 0.712347 
1331 1462804761 318869 0.569713 
1340 1462804862 695779 0.090635 
1345 1462804937 763738 0.0680769 
1350 1462805006 466671 0.0738977 
1390 1462805072 631645 0.641491 
1441 1462805140 881964 0.80791 
1508 1462805212 274580 1.0946 
1578 1462805282 306227 1.15204 
1652 1462805344 831757 1.22009 
1788 1462805408 240913 2.2406 
1915 1462805476 403509 2.10438 
2044 1462805541 32251 2.14895 
2152 1462805607 988567 1.79375 
2309 1462805673 171114 2.60765 
2458 1462805739 58057 2.4778 
2616 1462805803 740049 2.62305 
2771 1462805869 319388 2.53003 
2906 1462805933 19144 2.24967 
3043 1462806001 918817 2.26462 
3186 1462806066 104375 2.37364 
3304 1462806132 910440 1.9561 
3389 1462806197 409140 1.40837 
3428 1462806269 904413 0.605305 
3447 1462806338 130864 0.304513 
3464 1462806409 464645 0.25905 
3485 1462806474 340343 0.349674 
3511 1462806540 106721 0.430373 
3546 1462806610 32389 0.536867 
3609 1462806679 513143 1.02899 
3732 1462806743 692001 2.04879 
3893 1462806809 307892 2.67187 
4018 1462806876 295243 2.06577 
4152 1462806939 815135 2.2301 
4251 1462807008 470135 1.62323 
4327 1462807079 867094 1.25651 
4388 1462807147 940145 0.973587 
4518 1462807213 400426 2.16105 
4663 1462807281 553975 2.4053 
4771 1462807349 334208 1.79282 
4929 1462807418 944057 2.52994 
5047 1462807487 276751 1.95981 
5176 1462807554 592255 2.14222 
5318 1462807624 60952 2.35743 
5447 1462807690 87573 2.10704 
5549 1462807759 47522 1.67963 
5674 1462807826 635188 2.05408 
5736 1462807900 111415 1.0137 
5815 1462807964 298078 1.31191 
5937 1462808028 651799 2.02602 
6060 1462808096 3930 2.03921 
6178 1462808163 92424 1.96067 
6302 1462808228 63559 2.05469 
6441 1462808293 364339 2.28344 
6580 1462808363 416748 2.29564 
6708 1462808431 676173 2.11959 
6823 1462808496 253252 1.89233 
6963 1462808562 75964 2.30529 
7061 1462808628 86353 1.575 
7170 1462808702 669673 1.57856 
7213 1462808765 678840 0.715723 
7387 1462808831 361819 2.72207 
7452 1462808894 451230 1.08198 
7514 1462808963 936257 1.01871 
7593 1462809034 717602 1.2794 
7700 1462809104 458373 1.77334 
7822 1462809170 260807 2.01083 
7897 1462809238 543644 1.24726 
8045 1462809305 337904 2.41509 
8151 1462809372 4329 1.76491 
8216 1462809443 68932 1.01753 
8397 1462809505 650833 3.01521 
8499 1462809577 63828 1.51617 
8554 1462809644 804124 0.872862 
8572 1462809708 668664 0.299094 
8625 1462809773 636787 0.878817 
8885 1462809837 17791 4.32827 
9010 1462809901 310468 2.07932 
9101 1462809967 800950 1.51603 
9282 1462810031 445055 3.00091 
9313 1462810098 37477 0.507685 
9472 1462810165 212155 2.64758 
9783 1462810227 105196 5.16173 
9957 1462810290 818079 2.89533 
10167 1462810352 567243 3.46758 
10294 1462810418 800112 2.11307 
10373 1462810484 844764 1.30479 
10435 1462810557 57768 0.999558 
10494 1462810628 764402 0.889011 
10542 1462810699 616493 0.799331 
10577 1462810765 134117 0.581799 
10616 1462810834 203052 0.644192 
10653 1462810901 918860 0.610964 
10683 1462810970 193345 0.463879 
10688 1462811041 832965 0.0705455 
10691 1462811118 573841 0.0394616 
10694 1462811193 60450 0.0412851 
10712 1462811260 287332 0.27908 
10730 1462811328 871021 0.284378 
10752 1462811418 966311 0.266883 
10760 1462811482 735816 0.131494 
10790 1462811553 222733 0.484043 
10826 1462811619 364553 0.59626 
10869 1462811691 129999 0.675644 
10949 1462811762 957561 1.28866 
10999 1462811828 495246 0.823656 
11032 1462811898 10688 0.532451 
11050 1462811968 812222 0.274973 
11073 1462812035 666697 0.38076 
11107 1462812102 87571 0.556255 
11137 1462812170 420598 0.49854 
11162 1462812239 336115 0.402345 
11198 1462812307 848168 0.592628 
11217 1462812390 931858 0.240297 
11230 1462812453 197569 0.21652 
11249 1462812541 122006 0.235329 
11263 1462812608 251400 0.215997 
11308 1462812677 262800 0.729899 
11346 1462812747 705035 0.615533 
11374 1462812821 114575 0.402251 
11378 1462812890 958058 0.0588027 
11388 1462812972 174336 0.123824 
11397 1462813040 431695 0.138476 
11405 1462813162 792532 0.0668425 
11408 1462813244 630179 0.0368251 
