1 1462879077 52424 0 1987.62 1.6384e+07
2 1462879077 350834 0.29841 1987.92 1.6384e+07
3 1462879077 480935 0.130101 1987.57 1.6384e+07
4 1462879077 556506 0.075571 1987.7 1.6384e+07
5 1462879078 913531 0.642975 1987.79 1.6384e+07
6 1462879079 500106 0.586575 1987.99 1.6384e+07
7 1462879080 37959 0.537853 1987.99 1.6384e+07
8 1462879080 304266 0.266307 1987.53 1.6384e+07
9 1462879080 659810 0.355544 1987.75 1.6384e+07
10 1462879080 803700 0.14389 1987.75 1.6384e+07
11 1462879080 921012 0.117312 1987.69 1.6384e+07
12 1462879080 944101 0.023089 1987.81 1.6384e+07
13 1462879081 211220 0.267119 1987.46 1.6384e+07
14 1462879081 291278 0.080058 1987.97 1.6384e+07
15 1462879081 375767 0.084489 1987.82 1.6384e+07
16 1462879081 532375 0.156608 1987.97 1.6384e+07
17 1462879081 638353 0.105978 1988.01 1.6384e+07
18 1462879082 722892 0.915461 1987.77 1.6384e+07
19 1462879083 401333 0.678441 1987.59 1.6384e+07
20 1462879084 106506 0.705173 1987.56 1.6384e+07
21 1462879084 615455 0.508949 1987.59 1.6384e+07
22 1462879085 261067 0.645612 1988.04 1.6384e+07
23 1462879085 316641 0.055574 1987.51 1.6384e+07
24 1462879085 849852 0.533211 1987.97 1.6384e+07
25 1462879086 295552 0.4457 1987.66 1.6384e+07
26 1462879086 436362 0.14081 1987.66 1.6384e+07
27 1462879086 483979 0.047617 1987.62 1.6384e+07
28 1462879086 823752 0.339773 1987.64 1.6384e+07
29 1462879086 953768 0.130016 1987.53 1.6384e+07
30 1462879086 958074 0.004306 1987.95 1.6384e+07
31 1462879087 175901 0.217827 1987.62 1.6384e+07
32 1462879087 205715 0.029814 1987.79 1.6384e+07
33 1462879087 479424 0.273709 1988.1 1.6384e+07
34 1462879087 987429 0.508005 1987.69 1.6384e+07
35 1462879089 75538 1.08811 1987.59 1.6384e+07
36 1462879089 314572 0.239034 1987.91 1.6384e+07
37 1462879089 395764 0.081192 1987.66 1.6384e+07
38 1462879089 664483 0.268719 1987.79 1.6384e+07
39 1462879089 855971 0.191488 1987.73 1.6384e+07
40 1462879089 977029 0.121058 1987.75 1.6384e+07
41 1462879090 602070 0.625041 1987.44 1.6384e+07
42 1462879090 823077 0.221007 1987.77 1.6384e+07
43 1462879091 248960 0.425883 1987.73 1.6384e+07
44 1462879091 601647 0.352687 1987.56 1.6384e+07
45 1462879091 692295 0.090648 1987.82 1.6384e+07
46 1462879091 777221 0.084926 1987.59 1.6384e+07
47 1462879091 874197 0.096976 1987.75 1.6384e+07
48 1462879092 274650 0.400453 1987.53 1.6384e+07
49 1462879092 843499 0.568849 1987.86 1.6384e+07
50 1462879093 266247 0.422748 1987.97 1.6384e+07
51 1462879093 311161 0.044914 1987.51 1.6384e+07
52 1462879093 379247 0.068086 1987.53 1.6384e+07
53 1462879093 751538 0.372291 1987.79 1.6384e+07
54 1462879093 858661 0.107123 1987.97 1.6384e+07
55 1462879093 883979 0.025318 1987.71 1.6384e+07
56 1462879094 199272 0.315293 1987.57 1.6384e+07
57 1462879094 392041 0.192769 1987.44 1.6384e+07
58 1462879094 819658 0.427617 1987.73 1.6384e+07
59 1462879096 6838 1.18718 1987.56 1.6384e+07
60 1462879096 86977 0.080139 1987.97 1.6384e+07
61 1462879096 223157 0.13618 1987.75 1.6384e+07
62 1462879096 293941 0.070784 1987.75 1.6384e+07
63 1462879096 732012 0.438071 1987.77 1.6384e+07
64 1462879097 701408 0.969396 1987.86 1.6384e+07
65 1462879097 870063 0.168655 1987.62 1.6384e+07
66 1462879098 610062 0.739999 1987.79 1.6384e+07
67 1462879098 719570 0.109508 1988.06 1.6384e+07
68 1462879098 812031 0.092461 1987.44 1.6384e+07
69 1462879099 313918 0.501887 1987.97 1.6384e+07
70 1462879100 895540 0.418378 1987.64 1.6384e+07
71 1462879101 287734 0.392194 1987.36 1.6384e+07
72 1462879101 908584 0.62085 1987.69 1.6384e+07
73 1462879102 240756 0.332172 1987.99 1.6384e+07
74 1462879102 252499 0.011743 1987.7 1.6384e+07
75 1462879102 746798 0.494299 1987.49 1.6384e+07
76 1462879103 207316 0.460518 1988.01 1.6384e+07
77 1462879103 236237 0.028921 1987.69 1.6384e+07
78 1462879103 516129 0.279892 1987.72 1.6384e+07
79 1462879103 813213 0.297084 1987.82 1.6384e+07
80 1462879104 500413 0.6872 1987.84 1.6384e+07
81 1462879104 733109 0.232696 1987.73 1.6384e+07
82 1462879104 991140 0.258031 1987.58 1.6384e+07
83 1462879105 443472 0.452332 1987.56 1.6384e+07
84 1462879105 577762 0.13429 1987.92 1.6384e+07
85 1462879105 649184 0.071422 1987.6 1.6384e+07
86 1462879106 527732 0.878548 1987.66 1.6384e+07
87 1462879106 826530 0.298798 1987.91 1.6384e+07
88 1462879106 846425 0.019895 1987.76 1.6384e+07
89 1462879107 402998 0.556573 1987.79 1.6384e+07
90 1462879107 552992 0.149994 1987.77 1.6384e+07
91 1462879108 169106 0.616114 1987.69 1.6384e+07
92 1462879108 406049 0.236943 1987.69 1.6384e+07
93 1462879109 336925 0.930876 1987.42 1.6384e+07
94 1462879109 386110 0.049185 1988.93 1.6384e+07
95 1462879109 399922 0.013812 1987.71 1.6384e+07
96 1462879109 576860 0.176938 1987.59 1.6384e+07
97 1462879109 774293 0.197433 1988.01 1.6384e+07
98 1462879110 153854 0.379561 1987.59 1.6384e+07
99 1462879110 282277 0.128423 1987.97 1.6384e+07
100 1462879110 767337 0.48506 1987.46 1.6384e+07
101 1462879111 102405 0.335068 1987.59 1.6384e+07
102 1462879111 247112 0.144707 1987.75 1.6384e+07
103 1462879111 511485 0.264373 1987.79 1.6384e+07
104 1462879111 792806 0.281321 1987.42 1.6384e+07
105 1462879111 830795 0.037989 1987.79 1.6384e+07
106 1462879112 229521 0.398726 1987.77 1.6384e+07
107 1462879112 830163 0.600642 1987.66 1.6384e+07
108 1462879112 908203 0.07804 1987.59 1.6384e+07
109 1462879113 221089 0.312886 1987.66 1.6384e+07
110 1462879113 582242 0.361153 1987.53 1.6384e+07
111 1462879113 644589 0.062347 1987.9 1.6384e+07
112 1462879113 742404 0.097815 1987.66 1.6384e+07
113 1462879114 92539 0.350135 1987.91 1.6384e+07
114 1462879114 915927 0.823388 1987.62 1.6384e+07
115 1462879115 499445 0.583518 1987.44 1.6384e+07
116 1462879115 771592 0.272147 1987.56 1.6384e+07
117 1462879116 29912 0.25832 1987.73 1.6384e+07
118 1462879116 352581 0.322669 1987.91 1.6384e+07
119 1462879117 208852 0.856271 1987.66 1.6384e+07
120 1462879117 425935 0.217083 1987.92 1.6384e+07
