1 1462877294 683808 0 1820.5 14186.8 1.6384e+07
2 1462877306 996562 11.6872 1820.53 45044.8 1.6384e+07
3 1462877396 317440 89.3209 2046.36 51321.5 1.6384e+07
4 1462877421 505824 24.8116 2046.62 13605.7 1.6384e+07
5 1462877444 210865 22.705 2046.56 46018.3 1.6384e+07
6 1462877482 307757 37.9031 2161.32 29484.8 1.6384e+07
7 1462877532 701423 49.6063 1990.11 6488.43 1.6384e+07
8 1462877535 399491 2.69807 1989.72 52226.5 1.6384e+07
9 1462877583 339320 47.9398 1989.24 13765.8 1.6384e+07
10 1462877594 863654 10.4757 1989.15 10149.6 1.6384e+07
11 1462877627 742805 32.8792 1989.52 49512.7 1.6384e+07
12 1462877635 129153 7.38635 1989.59 9726.81 1.6384e+07
13 1462877643 78731 7.94958 1988.8 61534.1 1.6384e+07
14 1462877666 234713 22.844 1989.44 47408.5 1.6384e+07
15 1462877711 302768 44.9319 1989.9 40840.9 1.6384e+07
16 1462877717 172263 5.86949 1989.9 6759.56 1.6384e+07
17 1462877741 968835 23.2034 1989.65 11447.3 1.6384e+07
18 1462877797 561525 55.5927 1989.65 20184.6 1.6384e+07
19 1462877818 632632 20.9289 1989.56 36318 1.6384e+07
20 1462877824 671989 5.96064 1989.37 5927.51 1.6384e+07
21 1462877837 981404 12.6906 1989.24 61551.3 1.6384e+07
22 1462877840 664386 2.68298 1989.33 53807.5 1.6384e+07
23 1462877938 438413 97.774 1989.13 27815.1 1.6384e+07
24 1462877991 235242 52.7968 1989.17 50839.2 1.6384e+07
25 1462878002 906871 10.3284 1989.17 26946.2 1.6384e+07
26 1462878007 450313 4.54344 1989.13 51387.6 1.6384e+07
27 1462878014 958719 6.49159 1988.59 45025.1 1.6384e+07
28 1462878059 729456 44.7707 1989.07 44602.5 1.6384e+07
29 1462878062 797381 2.93208 1989.02 51583.1 1.6384e+07
30 1462878113 516496 50.7191 1989.02 39530 1.6384e+07
31 1462878114 665592 0.850904 1988.59 15881.8 1.6384e+07
32 1462878156 768280 41.8973 1988.82 56733.3 1.6384e+07
33 1462878163 809520 6.95876 1988.96 53923.7 1.6384e+07
34 1462878178 480317 14.6708 1988.87 17506.7 1.6384e+07
35 1462878182 605813 3.8745 1988.63 28055.8 1.6384e+07
36 1462878219 398231 36.7924 1989 32552.2 1.6384e+07
37 1462878312 199807 92.8016 1988.65 46870.7 1.6384e+07
38 1462878325 563659 12.6361 1988.59 23613.3 1.6384e+07
39 1462878351 947993 25.6157 1989.85 39873.6 1.6384e+07
40 1462878364 193627 12.2456 1988.54 59018.9 1.6384e+07
41 1462878410 479348 45.7143 1988.59 58285.5 1.6384e+07
42 1462878423 617791 12.8616 1988.75 61816.3 1.6384e+07
43 1462878480 166266 56.5485 1988.76 22683.7 1.6384e+07
44 1462878498 310798 17.8555 1988.54 58369.8 1.6384e+07
45 1462878656 631094 157.68 1988.39 7127.35 1.6384e+07
46 1462878707 526598 50.8955 1988.43 20975.4 1.6384e+07
