1 1462801954 588380 0 1036 46354.1 1.6384e+07
2 1462801955 218063 0.629683 1035.96 61857.2 1.6384e+07
3 1462801955 604652 0.386589 1036.19 34605.2 1.6384e+07
4 1462801955 836050 0.231398 1036.08 16055.8 1.6384e+07
5 1462801958 365531 2.52948 1035.97 5502.37 1.6384e+07
6 1462801959 70383 0.704852 1036.25 27985.5 1.6384e+07
7 1462801959 237725 0.167342 1036.11 55224.8 1.6384e+07
8 1462801960 754529 0.483196 1035.9 41331.8 1.6384e+07
9 1462801960 835364 0.080835 1036.15 53025.2 1.6384e+07
10 1462801962 47248 1.21188 1036.17 35068.8 1.6384e+07
11 1462801963 682392 0.364856 1036.19 57335.9 1.6384e+07
12 1462801964 449539 0.767147 1036.08 45453.1 1.6384e+07
13 1462801965 891119 0.55842 1036.13 17378.8 1.6384e+07
14 1462801965 943057 0.051938 1036.13 6757.72 1.6384e+07
15 1462801966 317408 0.374351 1035.99 30752.4 1.6384e+07
16 1462801968 508800 1.80861 1036.17 37512.2 1.6384e+07
17 1462801968 849149 0.340349 1036.1 54736.9 1.6384e+07
18 1462801969 880327 0.968822 1036.2 17218.8 1.6384e+07
19 1462801969 908996 0.028669 1036.08 49670 1.6384e+07
20 1462801969 935350 0.026354 1036.08 59992.8 1.6384e+07
21 1462801969 982402 0.047052 1036.04 15459.9 1.6384e+07
22 1462801972 414152 2.43175 1036.02 35914.7 1.6384e+07
23 1462801973 50583 0.636431 1036.08 24253.4 1.6384e+07
24 1462801973 563955 0.513372 1035.98 27465.6 1.6384e+07
25 1462801975 373268 1.80931 1036.15 36398.5 1.6384e+07
26 1462801976 820654 0.552614 1036.17 40242 1.6384e+07
27 1462801976 978647 0.157993 1036.14 56338.4 1.6384e+07
28 1462801977 772661 0.794014 1036.17 28115.8 1.6384e+07
29 1462801977 898438 0.125777 1036.06 58751 1.6384e+07
30 1462801979 986569 1.91187 1036.06 58086.6 1.6384e+07
31 1462801980 209560 0.222991 1036.19 8719.21 1.6384e+07
32 1462801980 831205 0.621645 1036.35 33936 1.6384e+07
33 1462801981 174979 0.343774 1036.25 18105.9 1.6384e+07
34 1462801981 737506 0.562527 1036.09 20863.7 1.6384e+07
35 1462801982 877839 0.859667 1036.11 3077.51 1.6384e+07
36 1462801983 628506 0.750667 1036.02 31637.2 1.6384e+07
37 1462801985 496578 1.86807 1036.23 16909.1 1.6384e+07
38 1462801985 538735 0.042157 1036.11 2819.25 1.6384e+07
39 1462801987 773614 1.76512 1036.03 6066.29 1.6384e+07
40 1462801989 480883 1.70727 1036.04 51344.5 1.6384e+07
41 1462801994 95279 4.6144 1036.25 19678.8 1.6384e+07
42 1462801994 271420 0.176141 1036.13 8859.65 1.6384e+07
43 1462801995 642720 0.6287 1036.04 27919.3 1.6384e+07
44 1462801995 808648 0.165928 1036.06 43232.3 1.6384e+07
45 1462801996 306784 0.498136 1035.9 47727.6 1.6384e+07
46 1462801997 843505 0.463279 1036.19 14963.1 1.6384e+07
47 1462801998 636141 0.792636 1036.1 18972.9 1.6384e+07
48 1462801998 723278 0.087137 1036.22 8544.2 1.6384e+07
49 1462802001 32629 2.30935 1036.21 50574.6 1.6384e+07
50 1462802003 447108 1.58552 1035.96 11769.8 1.6384e+07
51 1462802004 283 0.553175 1036.1 54631.6 1.6384e+07
52 1462802004 354428 0.354145 1036.23 28252.7 1.6384e+07
53 1462802004 551783 0.197355 1036.06 56071 1.6384e+07
54 1462802005 186770 0.634987 1036.09 3652.41 1.6384e+07
55 1462802006 673326 0.513444 1036.23 33480.7 1.6384e+07
56 1462802006 824185 0.150859 1035.98 34874.2 1.6384e+07
57 1462802007 522602 0.698417 1036.21 41365.9 1.6384e+07
58 1462802008 753345 0.769257 1036.25 48726 1.6384e+07
59 1462802008 826647 0.073302 1036.1 27189.5 1.6384e+07
60 1462802009 391304 0.564657 1036.19 23157.1 1.6384e+07
61 1462802009 396854 0.00555 1035.93 62588.4 1.6384e+07
62 1462802010 432626 0.964228 1036.17 24312.8 1.6384e+07
63 1462802010 651503 0.218877 1036 10577.1 1.6384e+07
64 1462802010 942617 0.291114 1035.97 52354.8 1.6384e+07
65 1462802011 146174 0.203557 1036.19 53015.1 1.6384e+07
66 1462802011 268701 0.122527 1035.93 52655.4 1.6384e+07
67 1462802011 736982 0.468281 1036.04 22613.2 1.6384e+07
68 1462802012 798077 0.938905 1035.97 10891.3 1.6384e+07
69 1462802013 237887 0.43981 1036.19 36528.5 1.6384e+07
70 1462802013 502502 0.264615 1036.1 13463.1 1.6384e+07
71 1462802013 846595 0.344093 1036.29 5347.71 1.6384e+07
72 1462802014 294450 0.447855 1036.13 22506.1 1.6384e+07
73 1462802016 359676 1.93477 1036.19 53408.2 1.6384e+07
74 1462802017 92990 0.733314 1036.13 5391.16 1.6384e+07
75 1462802017 316147 0.223157 1036.06 48432 1.6384e+07
76 1462802018 83967 0.76782 1036.11 45557.5 1.6384e+07
77 1462802018 222930 0.138963 1036.15 23927 1.6384e+07
78 1462802020 114918 1.89199 1036.05 52778.8 1.6384e+07
79 1462802022 143723 1.9712 1036.13 17949.9 1.6384e+07
80 1462802022 526588 0.382865 1036.13 6014.25 1.6384e+07
81 1462802022 772935 0.246347 1036.13 28093.9 1.6384e+07
82 1462802022 956224 0.183289 1036.09 20993.7 1.6384e+07
83 1462802024 834019 1.8778 1036.17 3425.71 1.6384e+07
84 1462802025 306060 0.472041 1036.11 15780.2 1.6384e+07
85 1462802026 40024 0.733964 1036.11 2671.79 1.6384e+07
86 1462802026 316558 0.276534 1036.13 5944.6 1.6384e+07
87 1462802027 673420 0.643138 1036.1 41469.8 1.6384e+07
88 1462802027 753111 0.079691 1034.93 6295.56 1.6384e+07
89 1462802029 813430 1.93968 1036.21 24873 1.6384e+07
90 1462802032 264198 2.45077 1035.95 4514.97 1.6384e+07
91 1462802034 249265 1.98507 1036.1 58528.9 1.6384e+07
92 1462802034 399709 0.150444 1036.23 60912.8 1.6384e+07
93 1462802034 672868 0.273159 1036.15 41776.1 1.6384e+07
94 1462802036 494636 1.82177 1036.25 35550 1.6384e+07
95 1462802038 769360 1.72528 1036.32 41161.2 1.6384e+07
96 1462802039 160537 0.391177 1036.13 56170.7 1.6384e+07
97 1462802039 250157 0.08962 1036.2 53333.7 1.6384e+07
98 1462802039 694066 0.443909 1036.17 18480.3 1.6384e+07
99 1462802045 411226 5.71716 1036.25 53712.8 1.6384e+07
100 1462802047 24281 1.61306 1036.13 46789.1 1.6384e+07
101 1462802047 915828 0.891547 1036.06 53645.2 1.6384e+07
102 1462802048 136864 0.221036 1036.02 56643.8 1.6384e+07
103 1462802051 361724 2.77514 1036.28 34539.9 1.6384e+07
104 1462802052 607932 0.753792 1036.15 49869.7 1.6384e+07
105 1462802053 210671 0.602739 1036.19 47943.1 1.6384e+07
106 1462802054 377780 0.832891 1036.13 35135.6 1.6384e+07
107 1462802056 172212 1.79443 1036.04 14431.2 1.6384e+07
108 1462802056 245309 0.073097 1036.19 60381.4 1.6384e+07
109 1462802057 987360 0.257949 1036.14 59766.3 1.6384e+07
110 1462802060 565022 2.57766 1036.1 37585.9 1.6384e+07
111 1462802060 984502 0.41948 1036.23 54655.3 1.6384e+07
112 1462802061 819519 0.835017 1036.19 54612.5 1.6384e+07
113 1462802066 379135 4.55962 1036.28 32820.5 1.6384e+07
114 1462802067 211569 0.832434 1036.25 59435.3 1.6384e+07
