1025 1462803942 591462 0.567982 
2821 1462805889 909238 0.997591 
5716 1462807885 735323 1.6072 
8907 1462809845 29129 1.77276 
10989 1462811798 82342 1.1557 
11427 1462813706 946994 0.242139 
11818 1462815612 847564 0.216528 
19038 1462817452 305016 4.009 
29971 1462819314 439210 6.06533 
39936 1462821167 146416 5.50353 
43230 1462823067 350106 1.77335 
43288 1462824913 436039 0.0317453 
43348 1462826741 187397 0.0332358 
43407 1462828567 505109 0.0327046 
43458 1462830408 268035 0.0280071 
43520 1462832245 591332 0.034173 
43583 1462834068 714274 0.0349728 
43641 1462835889 469001 0.0321702 
43704 1462837788 939725 0.0334812 
43769 1462839620 721255 0.0358302 
43833 1462841449 413873 0.0354383 
43906 1462843286 554220 0.0402938 
43982 1462845123 870472 0.0418842 
44064 1462846968 849295 0.0450508 
44144 1462848851 927117 0.0431706 
44209 1462850705 896397 0.0355246 
44283 1462852544 122828 0.0407458 
44343 1462854365 606496 0.0332987 
44425 1462856231 581555 0.0445988 
44498 1462858075 278632 0.0400161 
44589 1462859906 550389 0.0504001 
44694 1462861742 892344 0.0583241 
44809 1462863626 391650 0.0623452 
44964 1462865479 459277 0.0859153 
45257 1462867356 723154 0.162706 
45975 1462869265 722580 0.398763 
49205 1462871246 536664 1.79304 
