19 1462570137 212709 0.00431346 
34 1462573790 258978 0.00411106 
52 1462577411 405042 0.00497844 
63 1462581219 548615 0.0028914 
81 1462585033 808974 0.0047247 
96 1462588642 259491 0.00416226 
111 1462592752 242636 0.00365443 
124 1462596362 901881 0.0036055 
141 1462600032 577965 0.00463809 
158 1462603645 2790 0.00471037 
176 1462607274 590254 0.00496982 
196 1462611031 42921 0.00533223 
221 1462614758 10824 0.00672589 
249 1462618448 875696 0.00761024 
279 1462622184 781179 0.00805281 
305 1462626185 531401 0.00651083 
325 1462629815 836255 0.00551787 
349 1462633656 801886 0.00626282 
388 1462637310 256723 0.0107065 
413 1462641387 543317 0.00614286 
438 1462645305 208551 0.00639393 
465 1462648925 173923 0.00747685 
491 1462652640 884128 0.00701614 
522 1462656254 100679 0.00860548 
580 1462660379 203795 0.0141305 
642 1462664048 670729 0.0169933 
678 1462667739 628667 0.00978425 
697 1462671387 225922 0.00521873 
712 1462675285 91744 0.00385376 
729 1462679198 286118 0.00435129 
750 1462683103 514657 0.00538597 
773 1462686874 780921 0.00610982 
800 1462690575 161329 0.00731111 
822 1462694210 735491 0.00606149 
867 1462697839 568052 0.0124417 
907 1462701482 788605 0.0110189 
935 1462705429 384384 0.00711068 
964 1462709191 129097 0.00773028 
1006 1462713248 825437 0.0103885 
1043 1462716923 678394 0.0101002 
1066 1462720658 341578 0.00617079 
1108 1462724375 774695 0.0113443 
1132 1462728130 824312 0.0064067 
1156 1462731810 762117 0.00653267 
4375 1462735519 272103 0.893866 
6791 1462739279 638903 0.662301 
6858 1462742934 410838 0.01843 
