1 1462881987 292640 0 2092.65 15770.7 1.6384e+07
2 1462881990 731437 2.5612 2092.56 45268.3 1.6384e+07
3 1462882127 310707 136.579 2091.97 52347.4 1.6384e+07
4 1462882135 381248 7.92946 2092.48 40154.8 1.6384e+07
5 1462882141 976886 5.40436 2091.55 21830.6 1.6384e+07
6 1462882143 450537 1.47365 2091.91 6546.05 1.6384e+07
7 1462882143 498661 0.048124 2091.58 29312.9 1.6384e+07
8 1462882157 36825 13.5382 2092.15 31729.8 1.6384e+07
9 1462882183 75195 25.9616 2091.83 55336.2 1.6384e+07
10 1462882189 244078 5.83112 2092.74 39964.2 1.6384e+07
11 1462882262 984558 72.2595 2092.25 60188 1.6384e+07
12 1462882281 148974 18.1644 2092.35 44273.3 1.6384e+07
13 1462882353 489307 71.6597 2092.13 8411.7 1.6384e+07
14 1462882378 139420 24.6501 2091.58 7346.09 1.6384e+07
15 1462882392 77340 13.9379 2091.73 43740.1 1.6384e+07
16 1462882428 453522 35.6238 2091.62 51558.1 1.6384e+07
17 1462882439 472849 10.9807 2091.71 48568.5 1.6384e+07
18 1462882458 862744 18.6101 2091.59 18189.6 1.6384e+07
19 1462882468 372575 9.50983 2091.93 29821.3 1.6384e+07
20 1462882471 494357 2.87822 2091.73 28750.1 1.6384e+07
21 1462882521 420083 49.9257 2091.61 59818.6 1.6384e+07
22 1462882536 915106 14.505 2091.52 39908 1.6384e+07
23 1462882541 871902 4.9568 2091.77 40169.1 1.6384e+07
24 1462882550 352110 8.48021 2091.71 26058.6 1.6384e+07
25 1462882563 586241 12.7659 2091.79 62063.5 1.6384e+07
26 1462882566 605411 2.98083 2091.46 15326.5 1.6384e+07
27 1462882568 646380 1.95903 2091.58 26515.8 1.6384e+07
28 1462882609 707420 40.939 2092.19 61065 1.6384e+07
29 1462882618 573974 8.86655 2091.8 28925 1.6384e+07
30 1462882619 552293 0.978319 2091.76 55306.6 1.6384e+07
31 1462882629 954033 9.59826 2093.73 44497.9 1.6384e+07
32 1462882694 135885 64.1819 2091.77 8649.64 1.6384e+07
33 1462882705 632380 10.5035 2091.54 19512.1 1.6384e+07
34 1462882729 137586 23.5052 2091.57 11691.4 1.6384e+07
35 1462882816 657956 86.4796 2092.38 17488.2 1.6384e+07
