2810 1462805886 362178 0.780207 
8896 1462809841 192711 1.69024 
11427 1462813706 946994 0.700355 
19013 1462817445 475182 2.10717 
39936 1462821167 146416 5.78012 
43287 1462824840 731352 0.927784 
43405 1462828491 337455 0.0327216 
43516 1462832185 828626 0.0303952 
43641 1462835889 469001 0.0341202 
43766 1462839568 720352 0.0342938 
43905 1462843228 486019 0.0384987 
44060 1462846880 154903 0.042987 
44204 1462850546 134274 0.0398643 
44339 1462854251 478439 0.0368519 
44494 1462858003 723068 0.0418492 
44687 1462861672 141913 0.0534657 
44949 1462865386 360706 0.072227 
45867 1462869170 380924 0.254942 
