7 1462991077 913698 0.00322998 
17 1462993300 881266 0.00450419 
27 1462995518 964602 0.00451457 
29 1462997777 409338 0.000885628 
32 1462999637 306230 0.00161351 
33 1463001595 210346 0.00051075 
36 1463007675 698763 0.00049359 
38 1463009818 725158 0.000933447 
40 1463014001 263799 0.000478178 
45 1463016212 841963 0.00226308 
48 1463018857 256114 0.00113472 
51 1463021472 301179 0.00114754 
55 1463023839 543582 0.00169096 
59 1463026070 148234 0.00179411 
62 1463028331 829179 0.00132787 
64 1463030729 391638 0.000834181 
69 1463033343 22606 0.00191399 
76 1463036415 591978 0.00228097 
77 1463038468 43343 0.000487222 
84 1463040756 528772 0.00306153 
89 1463042827 849002 0.00241588 
96 1463044811 804847 0.00353324 
108 1463047104 628913 0.0052417 
117 1463049143 524832 0.00442019 
127 1463051183 647605 0.0049104 
137 1463053515 247304 0.00429424 
146 1463055369 965028 0.0048592 
154 1463057460 415909 0.00383094 
159 1463060058 942408 0.00192615 
164 1463061986 43348 0.00259706 
166 1463064468 285848 0.000806167 
