1 1462985230 912553 0 10315.5 1.6384e+07
2 1462985238 65595 7.15304 10311.5 1.6384e+07
3 1462985246 7117 7.94152 9772.99 1.6384e+07
4 1462985256 340544 9.66657 1198.07 1.6384e+07
5 1462985256 530340 0.189796 1200.12 1.6384e+07
6 1462985259 903667 2.62667 1197.58 1.6384e+07
7 1462985260 333038 0.429371 1200.12 1.6384e+07
8 1462985262 519084 1.81395 1198.79 1.6384e+07
9 1462985266 393190 3.87411 1196.2 1.6384e+07
10 1462985270 742633 3.65056 1201.02 1.6384e+07
11 1462985273 611230 2.8686 1195.98 1.6384e+07
12 1462985275 191478 1.58025 1196.44 1.6384e+07
