1 1462985348 646717 0 1178.09 5059.23 1.6384e+07
2 1462985379 483070 30.8364 1178.04 3415.89 1.6384e+07
3 1462985410 217863 30.7348 1177.75 2799.23 1.6384e+07
4 1462985434 416675 23.8012 1178.09 2800.03 1.6384e+07
5 1462985651 980516 216.436 1177.75 10549.3 1.6384e+07
6 1462986057 850758 405.87 1177.93 46075.6 1.6384e+07
7 1462986248 154838 190.304 1177.98 20681.2 1.6384e+07
8 1462986748 225167 499.93 1177.9 4945.12 1.6384e+07
9 1462986767 151690 18.9265 1177.99 2712.75 1.6384e+07
10 1462986829 198114 61.9536 1177.6 3030.75 1.6384e+07
11 1462987056 493718 226.704 1177.29 5263.29 1.6384e+07
12 1462987206 833153 149.661 1177.73 3940.48 1.6384e+07
13 1462987588 679730 381.847 1178.07 58482.2 1.6384e+07
14 1462987665 593297 76.9136 1177.84 41472.7 1.6384e+07
15 1462987758 28892 92.4356 1177.68 2729.13 1.6384e+07
16 1462988113 363677 354.665 1178.24 3172.66 1.6384e+07
17 1462988523 303678 409.94 1178.12 4538.27 1.6384e+07
18 1462988545 13227 21.7095 1178.23 3724.01 1.6384e+07
19 1462988651 768670 105.245 1178.05 5504.36 1.6384e+07
20 1462988770 941018 118.828 1178.22 5786.13 1.6384e+07
