-25	3.1592004024	0	0.2513961031
-20	8.459331776	0	0.4113392766
-15	7.1594038352	0	0.3784177591
-10	2.4193666728	0	0.220000001
-5	-0.0006171328	0	2.08318934559487E-005
0	-0.000542138	0	1.88958219403126E-005
5	0.0394359964	0	0.0282842779
10	0.01948042	0	0.0200000084
15	0.0394625084	0	0.0282842775
20	0.0394816768	0	0.0282842771
25	-0.0005351976	0	1.87402418639675E-005

