-25	-0.000570762	0	1.96397800293181E-005
-20	0.019416581	0	0.02000001
-15	0.03942382	0	0.0282842782
-10	0.0194450672	0	0.0200000093
-5	0.219367424	0	0.0663324992
0	4.179382655	0	0.2891366466
3	7.3993880124	0	0.3847076818
4	8.4193877592	0	0.4103656911
5	8.9393912838	0	0.4228474907
6	9.1193899896	0	0.4270831306
7	8.9193854032	0	0.4223742421
8	8.4193865256	0	0.4103656911
10	6.33938452	0	0.3560898769
15	1.3393918496	0	0.1637070567
20	0.099394124	0	0.0447213643
25	0.0393892668	0	0.0282842788

