52427.6	867.302
3828.79	866.73
3097.43	866.913
3046.68	867.004
49057.6	867.027
2334.61	866.844
62926.5	866.837
46093.4	867.264
22840.7	867.264
25499	866.646
32940.6	867.714
4698.33	866.913
2947.36	866.76
21612.1	867.035
4820.19	866.837
2145.92	866.997
2041.1	866.959
2661.44	867.21
39081.2	867.004
2158.78	867.226
46822.4	867.325
2322.85	867.508
3024.83	867.096
7730.98	867.004
4232.81	866.226
2144.84	867.371
2391.31	866.653
3732.43	866.043
3199.6	866.081
6592.35	867.302
2261.78	867.432
4787.08	866.982
5330.76	866.638
7861.82	866.829
60809.2	866.844
2293.17	866.936
2801.7	867.027
7057.78	867.439
58389.8	866.669
2469.55	866.859
2220.93	866.73
2351.39	866.882
5514.85	866.966
3863.86	866.92
2118.26	867.126
2565.61	866.867
4272.8	867.34
12510.9	867.027
3933.49	867.149
56853.6	867.508
3136.33	867.096
15341.7	867.416
43646.1	866.951
5199.81	867.21
45648.4	866.982
46891.9	867.149
3115.13	866.837
3858.09	866.745
3108.63	867.165
2243.45	867.05
3131.09	866.997
2509.57	867.271
33005.5	867.302
3621.34	866.15
2054.51	866.905
3815.96	866.837
32286.9	866.814
2868.8	867.538
3856.83	867.073
2616.33	866.745
48761	866.966
33984.5	867.317
27448.2	867.363
19351.7	866.928
7767.59	867.241
2673.69	867.027
4635.52	866.997
4199.44	866.852
3199.26	866.875
57353.2	866.966
2324.6	867.142
46006.4	866.898
2736.97	867.386
2518.01	866.776
9825.61	866.928
33872.7	867.485
4704.93	867.111
58762.4	867.119
7778.83	867.119
5468.33	867.386
4912.23	866.974
7628.43	866.997
2313.54	867.172
2110.79	867.119
34821.4	867.279
2383.78	866.989
8915.05	866.951
2396.97	867.02
2249.69	867.134
3448.71	866.943
4156.67	867.584
4403.36	867.317
27624.9	866.959
2716.53	866.867
3562.8	867.195
29607.6	867.432
31132.9	867.142
57394.1	867.043
36553.9	867.462
2453.01	867.363
5691.11	866.867
3057.79	867.142
10677.7	867.798
4420.23	867.271
2888.77	867.447
18340.5	867.271
63002.5	867.142
4808.05	867.088
5203.45	867.065
3879.13	867.668
41283	867.134
27916.6	867.599
62722.4	867.096
4551.93	867.058
19462.5	867.554
8318.74	867.447
2393.3	867.5
20846.1	867.096
30200	867.157
2182.31	867.111
2736.6	866.966
17871.7	867.485
61836	867.043
3645.81	867.203
2724.74	866.997
2040.17	867.264
2308.4	867.447
2953.25	867.065
2780.91	867.325
2872.42	867.088
4612.29	867.073
27244.3	867.561
3341.73	867.241
45229.9	867.348
6256.36	867.043
9909.78	867.279
38556.2	867.5
2964.02	867.172
2238.6	867.332
4471.5	866.997
13514.3	867.554
3543.75	867.134
16427.2	867.294
2103.58	867.134
26016.6	867.134
35965	867.767
61764	867.31
46650.6	867.142
23186.2	867.111
2305.14	867.676
6267.75	867.393
3289.94	867.271
5930.89	867.378
7109.34	867.073
4074.23	867.355
2679.67	867.203
2732.75	867.241
4283.98	867.325
4487.27	867.722
2318.79	867.18
2401.53	867.577
2945.78	867.836
14956.5	867.18
34307.1	867.203
49292.4	867.546
29325.8	867.599
2822.89	867.264
26462.7	867.302
2437.77	867.195
5225.95	867.355
3176.73	867.088
40161.4	867.195
26632.2	867.599
4221.91	867.249
5494.27	867.325
6564.68	867.096
5470.16	867.035
7570.95	867.195
2203.74	867.561
2438.9	867.561
2484.04	867.172
51456.7	867.416
5275.41	867.401
33637.4	867.653
2090.07	867.287
5269.08	867.599
2574.18	867.233
8809.02	867.691
3503.1	867.348
8164.41	867.432
3262.04	867.592
3959.62	867.111
47626.5	867.332
31360.9	867.622
3109.15	867.393
2898.24	867.706
2917.88	867.249
63228.4	867.18
2603.74	867.264
17649.4	867.21
4543.79	867.912
51946.5	867.279
8670.28	867.455
3767.22	867.142
7370.1	867.332
2833.69	867.851
3533.4	867.645
4902.05	867.577
4077.83	867.256
4639.3	867.355
7561.68	867.363
59865.4	867.981
2740.44	867.493
11283.3	867.493
11455.1	866.562
2927.06	867.142
40797.6	867.371
2680.47	867.355
2869.83	867.226
3102.2	867.142
48629.6	867.645
3303.47	867.47
61520.1	866.966
2928.63	867.355
15874.3	866.653
5301.8	867.416
3655.48	867.714
6811.52	867.355
3293.46	867.493
2164.37	867.386
2474.82	867.05
2314.43	867.21
7256.39	867.744
29352.4	867.821
5899.71	867.058
36967.2	866.676
2434.7	867.401
55004.9	866.844
4417.31	867.409
4632.12	867.401
5578.72	867.348
9645.29	867.332
52980.5	867.844
7501.46	867.264
42098	867.073
3581.25	868.378
3963.7	867.287
36515.2	867.249
11592.3	867.523
8311	867.722
16172.1	867.271
3947.02	867.188
3174.24	867.477
3814.54	867.455
2152.32	866.684
4614.24	867.325
3353.65	866.684
2797.94	867.302
2966.64	867.538
5189.96	867.966
54445.4	867.599
3273.89	867.203
6835.27	867.279
2676.62	867.439
4435.78	867.546
5975.55	867.249
5289.08	867.798
24962	867.744
43955	867.744
3180.21	867.21
5107.02	866.76
7189.73	867.493
2068.07	867.302
4112.15	867.531
2942.34	867.729
2225.2	867.821
3282.85	867.264
7399.47	867.455
3905.95	867.325
5069.15	867.34
2182.02	867.47
3337.78	867.355
7486.8	867.805
3525.14	867.424
3210.23	867.821
2363.84	867.378
2336.13	867.821
57742	867.21
5747.68	867.622
4614.47	867.317
5157.86	867.5
3984.02	867.5
39789.9	867.378
2764.36	867.744
2284.84	867.5
2671.49	867.966
3316.34	867.493
2246.64	867.188
3333.95	867.363
8063.51	867.561
2955.57	867.386
6785.69	867.226
2676.22	867.416
10289.6	867.714
6650.09	867.462
33796.6	867.302
7969.03	867.256
6217.58	867.561
2623.23	867.386
63263.6	867.691
3026.78	867.439
4113.9	867.416
3583.63	867.126
38918.9	867.302
7293.4	867.523
48612.4	867.569
62539	867.378
3785.43	867.348
47081.2	867.256
6140.14	867.363
7166.6	867.393
2179.82	867.569
3151.29	867.256
57417.4	867.599
33527.2	867.79
8133.34	867.577
3794.64	867.493
19022.6	867.668
3067.55	867.455
2226.74	867.767
6885.99	867.851
53726.1	867.233
4235.88	867.851
2205.44	867.264
2698.37	867.455
5845.3	867.737
2562.35	867.355
2281.89	867.561
6306.21	867.867
2907.2	867.447
38574.2	867.943
4276.47	867.546
49484.5	867.416
42784.8	867.226
2921.15	867.493
38554.4	867.981
5350.3	867.233
5336.24	867.935
63724.8	867.561
51683.3	867.378
5683.49	867.348
12670.5	867.348
3036.5	867.424
3587.33	867.393
2072.33	867.493
3653.76	867.622
6483.47	867.424
5045.52	867.867
29996.1	867.691
57128	867.47
49625.7	867.18
2367.35	867.943
5811.39	867.485
29749.1	867.783
24448.9	867.462
57514.4	867.47
33270.2	867.592
3396.71	867.447
4679.69	867.325
15679.6	867.722
7860.9	867.607
4259.78	867.477
31983.4	867.538
2155.94	867.752
3721.76	867.302
3060.94	867.561
22587.7	868.027
2182.03	867.882
5065.16	867.561
4024.25	867.363
2250.35	867.386
4582.82	867.5
3950.81	867.363
3136.74	868.034
2423.07	867.47
9142.68	867.439
2404.82	867.546
2536.61	867.607
17056.8	867.401
2271.97	867.493
10182.9	867.455
2374.56	867.523
2316.25	867.371
2465.5	867.508
2146.67	867.5
5589.2	867.325
57963.4	868.05
4881.32	867.76
5913.64	867.676
6771.68	867.729
6431.69	867.279
34854.2	867.63
6439.24	868.057
22151.4	867.447
63101.7	867.348
57386.7	867.737
4076.29	867.691
2987.06	868.073
2939.85	867.416
7359.38	867.424
7472.78	868.05
6768.71	867.844
4373.56	867.935
2097.09	867.538
2969.9	867.47
15489.2	868.004
30974.3	868.774
2316.3	867.592
2455.12	867.569
61385.6	867.516
2067.41	867.47
52373.9	868.042
53463.1	867.401
29184.4	867.355
4670.89	867.767
2751.5	867.569
3880.47	867.439
21039.2	867.897
2169.61	867.577
6670.51	867.348
6491.33	867.615
41712.2	867.577
2570.17	867.95
56907.6	867.371
3543.86	867.447
56552.8	867.561
2237.19	867.531
2743.77	867.569
3543.48	867.531
3606.7	868.034
2057.75	867.462
38784.1	867.577
30579	867.455
60409.7	867.493
39142.7	867.554
10655.9	867.5
3325.97	867.859
7377.15	867.813
2707.57	867.966
2764.6	867.554
2720.24	867.615
23358.7	867.805
25013.5	867.485
3074.97	867.439
