#Magnetic Field (Oe),Voltage (V) 
-170.00, 0.542138 
-175.00, 0.542122 
-180.00, 0.542114 
-185.00, 0.542103 
-190.00, 0.542088 
-195.00, 0.542081 
-200.00, 0.542066 
-205.00, 0.542054 
-210.00, 0.542041 
-215.00, 0.542031 
-220.00, 0.542015 
-225.00, 0.542012 
-230.00, 0.542001 
-235.00, 0.541988 
-240.00, 0.541980 
-245.00, 0.541972 
-250.00, 0.541962 
-255.00, 0.541946 
-260.00, 0.541939 
-265.00, 0.541929 
-270.00, 0.541926 
-275.00, 0.541910 
-280.00, 0.541901 
-285.00, 0.541892 
-290.00, 0.541877 
-295.00, 0.541866 
-300.00, 0.541863 
-305.00, 0.541857 
-310.00, 0.541844 
-315.00, 0.541832 
-320.00, 0.541830 
-325.00, 0.541825 
-330.00, 0.541814 
-335.00, 0.541803 
-340.00, 0.541791 
-345.00, 0.541780 
-350.00, 0.541775 
-355.00, 0.541772 
-360.00, 0.541766 
-365.00, 0.541761 
-370.00, 0.541747 
-375.00, 0.541745 
-380.00, 0.541735 
-385.00, 0.541735 
-390.00, 0.541725 
-395.00, 0.541720 
-400.00, 0.541716 
