#Magnetic Field (Oe),Voltage (V) 
-170.00, 0.169723 
-175.00, 0.169720 
-180.00, 0.169715 
-185.00, 0.169711 
-190.00, 0.169707 
-195.00, 0.169704 
-200.00, 0.169701 
-205.00, 0.169698 
-210.00, 0.169694 
-215.00, 0.169691 
-220.00, 0.169684 
-225.00, 0.169682 
-230.00, 0.169679 
-235.00, 0.169676 
-240.00, 0.169674 
-245.00, 0.169671 
-250.00, 0.169669 
-255.00, 0.169666 
-260.00, 0.169664 
-265.00, 0.169662 
-270.00, 0.169660 
-275.00, 0.169657 
-280.00, 0.169656 
-285.00, 0.169651 
-290.00, 0.169648 
-295.00, 0.169645 
-300.00, 0.169642 
-305.00, 0.169640 
-310.00, 0.169638 
-315.00, 0.169635 
-320.00, 0.169635 
-325.00, 0.169631 
-330.00, 0.169629 
-335.00, 0.169628 
-340.00, 0.169627 
-345.00, 0.169625 
-350.00, 0.169625 
-355.00, 0.169623 
-360.00, 0.169620 
-365.00, 0.169620 
-370.00, 0.169619 
-375.00, 0.169616 
-380.00, 0.169615 
-385.00, 0.169614 
-390.00, 0.169613 
-395.00, 0.169612 
-400.00, 0.169610 
