#Magnetic Field (Oe),Voltage (V) 
-170.00, 0.252594 
-175.00, 0.252527 
-180.00, 0.252453 
-185.00, 0.252379 
-190.00, 0.252303 
-195.00, 0.252223 
-200.00, 0.252141 
-205.00, 0.252056 
-210.00, 0.251965 
-215.00, 0.251875 
-220.00, 0.251774 
-225.00, 0.251676 
-230.00, 0.251572 
-235.00, 0.251461 
-240.00, 0.251350 
-245.00, 0.251232 
-250.00, 0.251099 
-255.00, 0.250974 
-260.00, 0.250841 
-265.00, 0.250689 
-270.00, 0.250541 
-275.00, 0.250389 
-280.00, 0.250218 
-285.00, 0.250046 
-290.00, 0.249850 
-295.00, 0.249633 
-300.00, 0.249501 
-305.00, 0.249248 
-310.00, 0.248997 
-315.00, 0.248738 
-320.00, 0.248598 
-325.00, 0.248317 
-330.00, 0.248047 
-335.00, 0.247903 
-340.00, 0.247631 
-345.00, 0.247355 
-350.00, 0.247233 
-355.00, 0.247018 
-360.00, 0.246785 
-365.00, 0.246651 
-370.00, 0.246449 
-375.00, 0.246250 
-380.00, 0.246073 
-385.00, 0.245987 
-390.00, 0.245823 
-395.00, 0.245679 
-400.00, 0.245615 
