#Magnetic Field (Oe),Voltage (V) 
-170.00, 0.643148 
-175.00, 0.643123 
-180.00, 0.643100 
-185.00, 0.643076 
-190.00, 0.643049 
-195.00, 0.643022 
-200.00, 0.642986 
-205.00, 0.642960 
-210.00, 0.642929 
-215.00, 0.642897 
-220.00, 0.642866 
-225.00, 0.642823 
-230.00, 0.642787 
-235.00, 0.642747 
-240.00, 0.642701 
-245.00, 0.642660 
-250.00, 0.642611 
-255.00, 0.642561 
-260.00, 0.642514 
-265.00, 0.642457 
-270.00, 0.642401 
-275.00, 0.642344 
-280.00, 0.642273 
-285.00, 0.642206 
-290.00, 0.642126 
-295.00, 0.642042 
-300.00, 0.641991 
-305.00, 0.641896 
-310.00, 0.641786 
-315.00, 0.641680 
-320.00, 0.641627 
-325.00, 0.641516 
-330.00, 0.641418 
-335.00, 0.641356 
-340.00, 0.641265 
-345.00, 0.641162 
-350.00, 0.641109 
-355.00, 0.641032 
-360.00, 0.640947 
-365.00, 0.640913 
-370.00, 0.640837 
-375.00, 0.640764 
-380.00, 0.640700 
-385.00, 0.640646 
-390.00, 0.640596 
-395.00, 0.640547 
-400.00, 0.640520 
