0	4.8246544046	0	0.3473111003
10	5.4496592346	0	0.3691205771
20	5.4246573763	0	0.3682729972
30	5.874663186	0	0.3832427435
40	5.8496582526	0	0.3824264641
50	6.7246770535	0	0.4100304872
60	7.5496703506	0	0.4344536805
70	8.799649898	0	0.4690415766
80	9.7746265984	0	0.494342999
90	10.2496360306	0	0.5062114189
100	9.2746509435	0	0.4815340077
110	9.3496229529	0	0.4834769908
120	8.2996639723	0	0.4555216795
130	6.8746540965	0	0.4145780994
140	6.0746653307	0	0.3897114323
150	5.2246484182	0	0.3614208081
160	4.84965989	0	0.3482097076
170	4.6246653348	0	0.3400367634
180	4.3246688639	0	0.3288236616
190	4.5246682638	0	0.3363406018
200	4.3246594446	0	0.3288236616
210	5.0746660928	0	0.3561951718
220	5.7746587997	0	0.3799671043
230	6.7746596184	0	0.4115519413
240	8.1996235382	0	0.4527692574
250	8.2246856558	0	0.453458929
260	9.5496706349	0	0.4886205075
270	9.0496667051	0	0.4756574401
280	9.3996587687	0	0.4847679861
290	10.2746402507	0	0.5068283737
300	8.9496364996	0	0.4730221986
310	7.0746802247	0	0.4205650964
320	6.1246694989	0	0.3913118965
330	5.949660725	0	0.385681216
340	5.449663775	0	0.369120577
350	5.0246508152	0	0.3544361726
360	4.9496485291	0	0.3517811826

