0	0.0246430371	0	0.0250000093
10	0.0246707144	0	0.025000008
20	0.2996428357	0	0.0866025433
30	0.7496594679	0	0.1369306413
40	1.549649371	0	0.1968501982
50	2.8996463513	0	0.2692582415
60	4.0746523801	0	0.3191786345
70	6.749651227	0	0.4107919189
80	8.1496592259	0	0.4513867528
90	9.2246631152	0	0.4802343185
100	7.4996561132	0	0.4330127027
110	6.4246582735	0	0.4007804894
120	4.4496342629	0	0.3335416027
130	2.4996677209	0	0.2500000012
140	0.949637995	0	0.1541103521
150	0.4996680328	0	0.1118034011
160	0.2246559488	0	0.0750000032
170	0.1496738903	0	0.0612372471
180	0.0996841121	0	0.0500000041
190	0.199658301	0	0.0707106809
200	0.0996600582	0	0.0500000038
210	0.4246598238	0	0.1030776423
220	1.0746591979	0	0.1639359642
230	2.6246530984	0	0.2561737698
240	4.3246498764	0	0.3288236615
250	6.1246733432	0	0.3913118964
260	7.9996623511	0	0.4472135958
270	8.9746594421	0	0.4736823834
280	9.1496337459	0	0.4782781621
290	6.999646348	0	0.4183300137
300	4.574649251	0	0.338193732
310	2.774647518	0	0.2633913445
320	1.6246588824	0	0.2015564446
330	0.7246552228	0	0.1346291215
340	0.2996723969	0	0.0866025424
350	0.1746647621	0	0.0661437856
360	0.0996714454	0	0.0500000041

