#Magnetic Field (Oe),Voltage (V) 
24.00, 0.058115 
23.00, 0.058121 
22.00, 0.058119 
21.00, 0.058115 
20.00, 0.058124 
19.00, 0.058134 
18.00, 0.058135 
17.00, 0.058130 
16.00, 0.058115 
15.00, 0.058111 
14.00, 0.058122 
13.00, 0.058135 
12.00, 0.058143 
11.00, 0.058137 
10.00, 0.058154 
9.00, 0.058170 
8.00, 0.058184 
7.00, 0.058191 
6.00, 0.058185 
5.00, 0.058187 
4.00, 0.058193 
3.00, 0.058204 
2.00, 0.058216 
1.00, 0.058228 
-1.42E-14, 0.058243 
-1.00, 0.058264 
-2.00, 0.058281 
-3.00, 0.058307 
-4.00, 0.058334 
-5.00, 0.058358 
-6.00, 0.058393 
-7.00, 0.058433 
-8.00, 0.058492 
-9.00, 0.058543 
-10.00, 0.058624 
-11.00, 0.058681 
-12.00, 0.058786 
-13.00, 0.058860 
-14.00, 0.058984 
-15.00, 0.059065 
-16.00, 0.059180 
-17.00, 0.059259 
-18.00, 0.059377 
-19.00, 0.059445 
-20.00, 0.059514 
-21.00, 0.059607 
-22.00, 0.059658 
-23.00, 0.059732 
-24.00, 0.059775 
-25.00, 0.059840 
-26.00, 0.059871 
-27.00, 0.059927 
-28.00, 0.059954 
-29.00, 0.059995 
-30.00, 0.060020 
-31.00, 0.060053 
-32.00, 0.060075 
-33.00, 0.060106 
-34.00, 0.060122 
-35.00, 0.060143 
-36.00, 0.060155 
-37.00, 0.060174 
-38.00, 0.060195 
-39.00, 0.060210 
-40.00, 0.060230 
-41.00, 0.060244 
-42.00, 0.060257 
-43.00, 0.060259 
-44.00, 0.060274 
-45.00, 0.060285 
-46.00, 0.060301 
-47.00, 0.060307 
-48.00, 0.060318 
-49.00, 0.060326 
-50.00, 0.060337 
-51.00, 0.060343 
-52.00, 0.060354 
-53.00, 0.060358 
-54.00, 0.060367 
-55.00, 0.060376 
-56.00, 0.060380 
-57.00, 0.060387 
-58.00, 0.060392 
-59.00, 0.060397 
-60.00, 0.060400 
-61.00, 0.060406 
-62.00, 0.060412 
-63.00, 0.060417 
-64.00, 0.060419 
-65.00, 0.060422 
-66.00, 0.060426 
-67.00, 0.060432 
-68.00, 0.060436 
-69.00, 0.060439 
-70.00, 0.060444 
-71.00, 0.060450 
-72.00, 0.060453 
-73.00, 0.060457 
-74.00, 0.060460 
-75.00, 0.060461 
-76.00, 0.060467 
-77.00, 0.060471 
-78.00, 0.060473 
-79.00, 0.060474 
-80.00, 0.060478 
-81.00, 0.060479 
-82.00, 0.060480 
-83.00, 0.060482 
-84.00, 0.060485 
-85.00, 0.060486 
-86.00, 0.060491 
-87.00, 0.060491 
-88.00, 0.060494 
-89.00, 0.060495 
-90.00, 0.060499 
-91.00, 0.060498 
-92.00, 0.060501 
-93.00, 0.060502 
-94.00, 0.060500 
-95.00, 0.060499 
-96.00, 0.060501 
-97.00, 0.060503 
-98.00, 0.060504 
-99.00, 0.060506 
-100.00, 0.060508 
