405.00	 0.061159 
400.00	 0.061160 
395.00	 0.061161 
390.00	 0.061161 
385.00	 0.061161 
380.00	 0.061162 
375.00	 0.061163 
370.00	 0.061163 
365.00	 0.061163 
360.00	 0.061164 
355.00	 0.061164 
350.00	 0.061166 
345.00	 0.061166 
340.00	 0.061167 
335.00	 0.061167 
330.00	 0.061168 
325.00	 0.061169 
320.00	 0.061169 
315.00	 0.061170 
310.00	 0.061171 
305.00	 0.061171 
300.00	 0.061172 
295.00	 0.061173 
290.00	 0.061174 
285.00	 0.061175 
280.00	 0.061175 
275.00	 0.061176 
270.00	 0.061177 
265.00	 0.061177 
260.00	 0.061178 
255.00	 0.061179 
250.00	 0.061180 
245.00	 0.061181 
240.00	 0.061182 
235.00	 0.061182 
230.00	 0.061183 
225.00	 0.061184 
220.00	 0.061184 
215.00	 0.061185 
210.00	 0.061186 
205.00	 0.061187 
200.00	 0.061188 
195.00	 0.061189 
190.00	 0.061190 
185.00	 0.061191 
180.00	 0.061192 
175.00	 0.061194 
170.00	 0.061195 
165.00	 0.061196 
160.00	 0.061197 
155.00	 0.061198 
150.00	 0.061199 
145.00	 0.061200 
140.00	 0.061202 
135.00	 0.061203 
130.00	 0.061205 
125.00	 0.061206 
120.00	 0.061208 
115.00	 0.061209 
110.00	 0.061211 
105.00	 0.061213 
100.00	 0.061214 
95.00	 0.061216 
90.00	 0.061218 
85.00	 0.061220 
80.00	 0.061222 
75.00	 0.061225 
70.00	 0.061227 
65.00	 0.061230 
60.00	 0.061232 
55.00	 0.061235 
50.00	 0.061239 
45.00	 0.061243 
40.00	 0.061247 
35.00	 0.061253 
30.00	 0.061259 
25.00	 0.061267 
20.00	 0.061278 
15.00	 0.061292 
10.00	 0.061311 
5.00	 0.061344 
-3.06E-14	 0.061396 
-5.00	 0.061503 
-10.00	 0.061792 
-15.00	 0.062370 
-20.00	 0.062834 
-25.00	 0.063131 
-30.00	 0.063298 
-35.00	 0.063417 
-40.00	 0.063494 
-45.00	 0.063552 
-50.00	 0.063599 
-55.00	 0.063632 
-60.00	 0.063659 
-65.00	 0.063683 
-70.00	 0.063700 
-75.00	 0.063714 
-80.00	 0.063727 
-85.00	 0.063737 
-90.00	 0.063745 
-95.00	 0.063752 
-100.00	 0.063757 
-105.00	 0.063762 
-110.00	 0.063766 
-115.00	 0.063769 
-120.00	 0.063771 
-125.00	 0.063773 
-130.00	 0.063774 
-135.00	 0.063775 
-140.00	 0.063775 
-145.00	 0.063775 
-150.00	 0.063775 
-155.00	 0.063774 
-160.00	 0.063772 
-165.00	 0.063770 
-170.00	 0.063769 
-175.00	 0.063766 
-180.00	 0.063763 
-185.00	 0.063760 
-190.00	 0.063756 
-195.00	 0.063751 
-200.00	 0.063747 
-205.00	 0.063742 
-210.00	 0.063736 
-215.00	 0.063730 
-220.00	 0.063723 
-225.00	 0.063716 
-230.00	 0.063709 
-235.00	 0.063700 
-240.00	 0.063690 
-245.00	 0.063680 
-250.00	 0.063668 
-255.00	 0.063655 
-260.00	 0.063642 
-265.00	 0.063626 
-270.00	 0.063608 
-275.00	 0.063589 
-280.00	 0.063565 
-285.00	 0.063539 
-290.00	 0.063508 
-295.00	 0.063469 
-300.00	 0.063442 
-305.00	 0.063386 
-310.00	 0.063314 
-315.00	 0.063227 
-320.00	 0.063172 
-325.00	 0.063049 
-330.00	 0.062909 
-335.00	 0.062821 
-340.00	 0.062661 
-345.00	 0.062491 
-350.00	 0.062405 
-355.00	 0.062259 
-360.00	 0.062119 
-365.00	 0.062053 
-370.00	 0.061948 
-375.00	 0.061853 
-380.00	 0.061776 
-385.00	 0.061735 
-390.00	 0.061679 
-395.00	 0.061630 
-400.00	 0.061606 
