-10	3.9382123575	0.0013935425
-9	3.9382123575	0.0013935425
-8	3.9382123575	0.0013935425
-7	3.9382123575	0.0013935425
-6	3.9392121576	0.0013936425
-5	3.9392121576	0.0013936425
-4	3.9392121576	0.0013936425
-3	3.9392121576	0.0013936425
-2	3.9392121576	0.0013936425
-1	3.9392121576	0.0013936425
0	3.9392121576	0.0013936425
1	3.9392121576	0.0013936425
2	3.9402119576	0.0013937424
3	3.9402119576	0.0013937424
4	3.9402119576	0.0013937424
5	3.9402119576	0.0013937424
6	3.9402119576	0.0013937424
7	3.9412117576	0.0013938424
8	3.9412117576	0.0013938424
9	3.9412117576	0.0013938424
10	3.9412117576	0.0013938424
11	3.9412117576	0.0013938424
12	3.9422115577	0.0013939424
13	3.9422115577	0.0013939424
14	3.9432113577	0.0013940423
15	3.9432113577	0.0013940423
16	3.9432113577	0.0013940423
17	3.9442111578	0.0013941423
18	3.9442111578	0.0013941423
19	3.9452109578	0.0013942422
20	3.9462107578	0.0013943422
21	3.9462107578	0.0013943422
22	3.9472105579	0.0013944422
23	3.9482103579	0.0013945421
24	3.949210158	0.0013946421
25	3.951209758	0.001394842
26	3.9522095581	0.001394942
27	3.9532093581	0.0013950419
28	3.9552089582	0.0013952418
29	3.9562087582	0.0013953418
30	3.9602079584	0.0013957416
31	3.9632073585	0.0013960415
32	3.9692061588	0.0013966413
33	3.974205159	0.0013971411
34	3.9842031594	0.0013981407
35	3.9912017596	0.0013988404
36	4.00119976	0.00139984
37	4.0071985603	0.0014004398
38	4.0121975605	0.0014009396
39	4.0121975605	0.0014009396
40	4.0091981604	0.0014006397
41	4.0041991602	0.0014001399
42	3.9962007598	0.0013993402
43	3.9902019596	0.0013987404
44	3.9832033593	0.0013980407
45	3.975204959	0.001397241
46	3.9702059588	0.0013967412
47	3.9642071586	0.0013961415
48	3.9602079584	0.0013957416
49	3.9562087582	0.0013953418
50	3.9532093581	0.0013950419
51	3.950209958	0.001394742
52	3.9482103579	0.0013945421
53	3.9462107578	0.0013943422
54	3.9452109578	0.0013942422
55	3.9442111578	0.0013941423
56	3.9432113577	0.0013940423
57	3.9422115577	0.0013939424
58	3.9422115577	0.0013939424
59	3.9412117576	0.0013938424
60	3.9412117576	0.0013938424
61	3.9402119576	0.0013937424
62	3.9402119576	0.0013937424
63	3.9392121576	0.0013936425
64	3.9392121576	0.0013936425
65	3.9392121576	0.0013936425
66	3.9382123575	0.0013935425
67	3.9382123575	0.0013935425
68	3.9382123575	0.0013935425
69	3.9382123575	0.0013935425
70	3.9382123575	0.0013935425
71	3.9372125575	0.0013934426
72	3.9372125575	0.0013934426
73	3.9362127574	0.0013933426
74	3.9362127574	0.0013933426
75	3.9362127574	0.0013933426
76	3.9362127574	0.0013933426
77	3.9362127574	0.0013933426
78	3.9362127574	0.0013933426
79	3.9362127574	0.0013933426
80	3.9362127574	0.0013933426
81	3.9362127574	0.0013933426
82	3.9362127574	0.0013933426
83	3.9362127574	0.0013933426
84	3.9362127574	0.0013933426
85	3.9362127574	0.0013933426
86	3.9362127574	0.0013933426
87	3.9362127574	0.0013933426
88	3.9362127574	0.0013933426
89	3.9362127574	0.0013933426
90	3.9362127574	0.0013933426

