#Magnetic Field (Oe),Voltage (V) 
70.00, 0.070497 
71.00, 0.070495 
72.00, 0.070493 
73.00, 0.070490 
74.00, 0.070488 
75.00, 0.070485 
76.00, 0.070481 
77.00, 0.070479 
78.00, 0.070476 
79.00, 0.070473 
80.00, 0.070468 
81.00, 0.070463 
82.00, 0.070459 
83.00, 0.070455 
84.00, 0.070451 
85.00, 0.070446 
86.00, 0.070441 
87.00, 0.070436 
88.00, 0.070430 
89.00, 0.070424 
90.00, 0.070419 
91.00, 0.070414 
92.00, 0.070408 
93.00, 0.070400 
94.00, 0.070395 
95.00, 0.070389 
96.00, 0.070380 
97.00, 0.070372 
98.00, 0.070364 
99.00, 0.070356 
100.00, 0.070347 
101.00, 0.070337 
102.00, 0.070326 
103.00, 0.070316 
104.00, 0.070304 
105.00, 0.070293 
106.00, 0.070280 
107.00, 0.070267 
108.00, 0.070253 
109.00, 0.070238 
110.00, 0.070223 
111.00, 0.070207 
112.00, 0.070190 
113.00, 0.070171 
114.00, 0.070152 
115.00, 0.070132 
116.00, 0.070111 
117.00, 0.070088 
118.00, 0.070065 
119.00, 0.070038 
120.00, 0.070010 
121.00, 0.069980 
122.00, 0.069949 
123.00, 0.069915 
124.00, 0.069879 
125.00, 0.069840 
126.00, 0.069798 
127.00, 0.069752 
128.00, 0.069703 
129.00, 0.069648 
130.00, 0.069589 
131.00, 0.069526 
132.00, 0.069456 
133.00, 0.069382 
134.00, 0.069301 
135.00, 0.069213 
136.00, 0.069117 
137.00, 0.069014 
138.00, 0.068902 
139.00, 0.068784 
140.00, 0.068656 
141.00, 0.068523 
142.00, 0.068383 
143.00, 0.068239 
144.00, 0.068091 
145.00, 0.067944 
146.00, 0.067799 
147.00, 0.067655 
148.00, 0.067514 
149.00, 0.067374 
150.00, 0.067238 
151.00, 0.067106 
152.00, 0.066977 
153.00, 0.066853 
154.00, 0.066735 
155.00, 0.066622 
156.00, 0.066518 
157.00, 0.066421 
158.00, 0.066333 
159.00, 0.066254 
160.00, 0.066185 
161.00, 0.066123 
162.00, 0.066069 
163.00, 0.066022 
164.00, 0.065980 
165.00, 0.065945 
166.00, 0.065913 
167.00, 0.065885 
168.00, 0.065861 
169.00, 0.065839 
170.00, 0.065821 
171.00, 0.065805 
172.00, 0.065792 
173.00, 0.065781 
174.00, 0.065772 
175.00, 0.065765 
176.00, 0.065759 
177.00, 0.065755 
178.00, 0.065752 
179.00, 0.065750 
180.00, 0.065748 
181.00, 0.065747 
182.00, 0.065747 
183.00, 0.065747 
184.00, 0.065746 
185.00, 0.065747 
186.00, 0.065747 
187.00, 0.065747 
188.00, 0.065746 
