Feb 03 1998     02:19:36 am     Elt: 000328 Seconds.  Real Time: 000330
ID: No spectrum identifier defined
Memory Size: 16384 Chls  Conversion Gain: 1024  Adc Offset: 0000 Chls

 Chn    Counts  ROI
   0,        0, 000
   1,        0, 000
   2,        0, 000
   3,        0, 000
   4,        0, 000
   5,        0, 000
   6,        0, 000
   7,        0, 000
   8,        0, 000
   9,        0, 000
  10,        0, 000
  11,        0, 000
  12,        0, 000
  13,       87, 000
  14,      152, 000
  15,      168, 000
  16,      158, 000
  17,      164, 000
  18,      158, 000
  19,      196, 000
  20,      223, 000
  21,      245, 000
  22,      238, 000
  23,      226, 000
  24,      253, 000
  25,      229, 000
  26,      205, 000
  27,      185, 000
  28,      185, 000
  29,      221, 000
  30,      228, 000
  31,      226, 000
  32,      228, 000
  33,      272, 000
  34,      303, 000
  35,      285, 000
  36,      261, 000
  37,      323, 000
  38,      345, 000
  39,      373, 000
  40,      420, 000
  41,      436, 000
  42,      455, 000
  43,      472, 000
  44,      507, 000
  45,      497, 000
  46,      514, 000
  47,      523, 000
  48,      556, 000
  49,      548, 000
  50,      508, 000
  51,      567, 000
  52,      532, 000
  53,      530, 000
  54,      533, 000
  55,      566, 000
  56,      590, 000
  57,      530, 000
  58,      591, 000
  59,      519, 000
  60,      565, 000
  61,      566, 000
  62,      583, 000
  63,      511, 000
  64,      536, 000
  65,      566, 000
  66,      553, 000
  67,      564, 000
  68,      560, 000
  69,      562, 000
  70,      527, 000
  71,      515, 000
  72,      475, 000
  73,      510, 000
  74,      530, 000
  75,      516, 000
  76,      531, 000
  77,      486, 000
  78,      475, 000
  79,      489, 000
  80,      494, 000
  81,      499, 000
  82,      499, 000
  83,      444, 000
  84,      424, 000
  85,      450, 000
  86,      492, 000
  87,      435, 000
  88,      426, 000
  89,      430, 000
  90,      407, 000
  91,      435, 000
  92,      426, 000
  93,      417, 000
  94,      459, 000
  95,      424, 000
  96,      409, 000
  97,      438, 000
  98,      456, 000
  99,      448, 000
 100,      458, 000
 101,      437, 000
 102,      466, 000
 103,      427, 000
 104,      433, 000
 105,      396, 000
 106,      418, 000
 107,      401, 000
 108,      348, 000
 109,      349, 000
 110,      353, 000
 111,      363, 000
 112,      387, 000
 113,      344, 000
 114,      350, 000
 115,      346, 000
 116,      347, 000
 117,      349, 000
 118,      316, 000
 119,      341, 000
 120,      362, 000
 121,      353, 000
 122,      306, 000
 123,      313, 000
 124,      299, 000
 125,      307, 000
 126,      297, 000
 127,      296, 000
 128,      288, 000
 129,      272, 000
 130,      280, 000
 131,      285, 000
 132,      292, 000
 133,      271, 000
 134,      267, 000
 135,      304, 000
 136,      265, 000
 137,      232, 000
 138,      274, 000
 139,      259, 000
 140,      237, 000
 141,      244, 000
 142,      266, 000
 143,      223, 000
 144,      227, 000
 145,      220, 000
 146,      237, 000
 147,      209, 000
 148,      218, 000
 149,      221, 000
 150,      198, 000
 151,      224, 000
 152,      225, 000
 153,      206, 000
 154,      190, 000
 155,      205, 000
 156,      203, 000
 157,      170, 000
 158,      206, 000
 159,      176, 000
 160,      208, 000
 161,      191, 000
 162,      143, 000
 163,      183, 000
 164,      206, 000
 165,      163, 000
 166,      164, 000
 167,      184, 000
 168,      164, 000
 169,      163, 000
 170,      160, 000
 171,      155, 000
 172,      151, 000
 173,      180, 000
 174,      141, 000
 175,      160, 000
 176,      155, 000
 177,      145, 000
 178,      144, 000
 179,      130, 000
 180,      151, 000
 181,      135, 000
 182,      146, 000
 183,      118, 000
 184,      124, 000
 185,      139, 000
 186,      129, 000
 187,      115, 000
 188,      130, 000
 189,      107, 000
 190,      109, 000
 191,      127, 000
 192,       99, 000
 193,      116, 000
 194,       87, 000
 195,      101, 000
 196,       92, 000
 197,       99, 000
 198,       87, 000
 199,       78, 000
 200,      102, 000
 201,       97, 000
 202,       97, 000
 203,      103, 000
 204,       81, 000
 205,       98, 000
 206,       99, 000
 207,       81, 000
 208,       94, 000
 209,       98, 000
 210,       71, 000
 211,       96, 000
 212,       80, 000
 213,       68, 000
 214,       74, 000
 215,       77, 000
 216,       85, 000
 217,       72, 000
 218,       78, 000
 219,       59, 000
 220,       66, 000
 221,       70, 000
 222,       68, 000
 223,       67, 000
 224,       59, 000
 225,       58, 000
 226,       60, 000
 227,       76, 000
 228,       58, 000
 229,       59, 000
 230,       67, 000
 231,       64, 000
 232,       67, 000
 233,       74, 000
 234,       74, 000
 235,       59, 000
 236,       80, 000
 237,       78, 001
 238,       76, 001
 239,       90, 001
 240,      101, 001
 241,       88, 001
 242,       89, 001
 243,      123, 001
 244,      134, 001
 245,      132, 001
 246,      163, 001
 247,      165, 001
 248,      180, 001
 249,      220, 001
 250,      242, 001
 251,      268, 001
 252,      263, 001
 253,      295, 001
 254,      328, 001
 255,      366, 001
 256,      396, 001
 257,      411, 001
 258,      387, 001
 259,      405, 001
 260,      420, 001
 261,      459, 001
 262,      434, 001
 263,      416, 001
 264,      474, 001
 265,      460, 001
 266,      426, 001
 267,      385, 001
 268,      370, 001
 269,      386, 001
 270,      356, 001
 271,      284, 001
 272,      288, 001
 273,      257, 001
 274,      244, 001
 275,      199, 001
 276,      198, 001
 277,      177, 001
 278,      161, 001
 279,      108, 001
 280,      104, 001
 281,      100, 001
 282,       84, 001
 283,       74, 001
 284,       66, 001
 285,       53, 001
 286,       47, 001
 287,       59, 001
 288,       56, 001
 289,       36, 001
 290,       51, 000
 291,       47, 000
 292,       43, 000
 293,       39, 000
 294,       32, 000
 295,       44, 000
 296,       42, 000
 297,       40, 000
 298,       40, 000
 299,       34, 000
 300,       48, 000
 301,       46, 000
 302,       49, 000
 303,       46, 000
 304,       36, 000
 305,       38, 000
 306,       37, 000
 307,       41, 000
 308,       41, 000
 309,       27, 000
 310,       31, 000
 311,       34, 000
 312,       40, 000
 313,       35, 000
 314,       27, 000
 315,       28, 000
 316,       32, 000
 317,       41, 000
 318,       31, 000
 319,       34, 000
 320,       24, 000
 321,       29, 000
 322,       32, 000
 323,       41, 000
 324,       34, 000
 325,       36, 000
 326,       25, 000
 327,       24, 000
 328,       26, 000
 329,       23, 000
 330,       26, 000
 331,       28, 000
 332,       27, 000
 333,       27, 000
 334,       33, 000
 335,       23, 000
 336,       30, 000
 337,       33, 000
 338,       24, 000
 339,       30, 000
 340,       35, 000
 341,       25, 000
 342,       20, 000
 343,       30, 000
 344,       30, 000
 345,       32, 000
 346,       21, 000
 347,       24, 000
 348,       17, 000
 349,       14, 000
 350,       25, 000
 351,       21, 000
 352,       23, 000
 353,       30, 000
 354,       26, 000
 355,       32, 000
 356,       17, 000
 357,       30, 000
 358,       29, 000
 359,       23, 000
 360,       23, 000
 361,       25, 000
 362,       22, 000
 363,       24, 000
 364,       34, 000
 365,       25, 000
 366,       26, 000
 367,       23, 000
 368,       28, 000
 369,       19, 000
 370,       30, 000
 371,       27, 000
 372,       30, 000
 373,       26, 000
 374,       25, 000
 375,       22, 000
 376,       27, 000
 377,       19, 000
 378,       26, 000
 379,       15, 000
 380,       16, 000
 381,       28, 000
 382,       25, 000
 383,       23, 000
 384,       24, 000
 385,       20, 000
 386,       22, 000
 387,       19, 000
 388,       20, 000
 389,       34, 000
 390,       26, 000
 391,       27, 000
 392,       21, 000
 393,       23, 000
 394,       26, 000
 395,       26, 000
 396,       23, 000
 397,       31, 000
 398,       23, 000
 399,       35, 000
 400,       20, 000
 401,       16, 000
 402,       18, 000
 403,       25, 000
 404,       27, 000
 405,       27, 000
 406,       34, 000
 407,       20, 000
 408,       27, 000
 409,       20, 000
 410,       28, 000
 411,       23, 000
 412,       36, 000
 413,       22, 000
 414,       21, 000
 415,       25, 000
 416,       25, 000
 417,       20, 000
 418,       24, 000
 419,       25, 000
 420,       25, 000
 421,       23, 000
 422,       25, 000
 423,       18, 000
 424,       30, 000
 425,       22, 000
 426,       32, 000
 427,       25, 000
 428,       37, 000
 429,       21, 000
 430,       23, 000
 431,       22, 000
 432,       26, 000
 433,       16, 000
 434,       24, 000
 435,       28, 000
 436,       25, 000
 437,       20, 000
 438,       23, 000
 439,       13, 000
 440,       27, 000
 441,       24, 000
 442,       31, 000
 443,       26, 000
 444,       33, 000
 445,       29, 000
 446,       36, 000
 447,       22, 000
 448,       22, 000
 449,       33, 000
 450,       25, 000
 451,       26, 000
 452,       26, 000
 453,       29, 000
 454,       20, 000
 455,       31, 000
 456,       26, 000
 457,       21, 000
 458,       28, 000
 459,       29, 000
 460,       30, 000
 461,       21, 000
 462,       40, 000
