-50	3.8702259548	0.0013867452
-49	3.8712257548	0.0013868452
-48	3.8702259548	0.0013867452
-47	3.8712257548	0.0013868452
-46	3.8702259548	0.0013867452
-45	3.8712257548	0.0013868452
-44	3.8712257548	0.0013868452
-43	3.8712257548	0.0013868452
-42	3.8712257548	0.0013868452
-41	3.8712257548	0.0013868452
-40	3.8712257548	0.0013868452
-39	3.8712257548	0.0013868452
-38	3.8712257548	0.0013868452
-37	3.8712257548	0.0013868452
-36	3.8712257548	0.0013868452
-35	3.8712257548	0.0013868452
-34	3.8712257548	0.0013868452
-33	3.8712257548	0.0013868452
-32	3.8712257548	0.0013868452
-31	3.8712257548	0.0013868452
-30	3.8712257548	0.0013868452
-29	3.8712257548	0.0013868452
-28	3.8722255549	0.0013869452
-27	3.8722255549	0.0013869452
-26	3.8722255549	0.0013869452
-25	3.8722255549	0.0013869452
-24	3.8722255549	0.0013869452
-23	3.8732253549	0.0013870451
-22	3.8732253549	0.0013870451
-21	3.8732253549	0.0013870451
-20	3.8732253549	0.0013870451
-19	3.874225155	0.0013871451
-18	3.874225155	0.0013871451
-17	3.875224955	0.001387245
-16	3.875224955	0.001387245
-15	3.876224755	0.001387345
-14	3.8772245551	0.001387445
-13	3.8782243551	0.0013875449
-12	3.8802239552	0.0013877448
-11	3.8822235553	0.0013879448
-10	3.8842231554	0.0013881447
-9	3.8892221556	0.0013886445
-8	3.8932213557	0.0013890443
-7	3.900219956	0.001389744
-6	3.9082183563	0.0013905437
-5	3.9202159568	0.0013917432
-4	3.9302139572	0.0013927428
-3	3.9412117576	0.0013938424
-2	3.9532093581	0.0013950419
-1	3.9582083583	0.0013955417
-6.22E-015	3.9592081584	0.0013956417
1	3.9552089582	0.0013952418
2	3.9452109578	0.0013942422
3	3.9392121576	0.0013936425
4	3.925214957	0.001392243
5	3.9172165567	0.0013914434
6	3.9072185563	0.0013904438
7	3.901219756	0.001389844
8	3.8952209558	0.0013892442
9	3.8922215557	0.0013889444
10	3.8882223555	0.0013885445
11	3.8862227554	0.0013883446
12	3.8842231554	0.0013881447
13	3.8822235553	0.0013879448
14	3.8812237552	0.0013878448
15	3.8802239552	0.0013877448
16	3.8792241552	0.0013876449
17	3.8782243551	0.0013875449
18	3.8772245551	0.001387445
19	3.876224755	0.001387345
20	3.876224755	0.001387345
21	3.875224955	0.001387245
22	3.875224955	0.001387245
23	3.874225155	0.0013871451
24	3.874225155	0.0013871451
25	3.874225155	0.0013871451
26	3.874225155	0.0013871451
27	3.8732253549	0.0013870451
28	3.8732253549	0.0013870451
29	3.8732253549	0.0013870451
30	3.8732253549	0.0013870451
31	3.8732253549	0.0013870451
32	3.8722255549	0.0013869452
33	3.8722255549	0.0013869452
34	3.8722255549	0.0013869452
35	3.8722255549	0.0013869452
36	3.8722255549	0.0013869452
37	3.8722255549	0.0013869452
38	3.8722255549	0.0013869452
39	3.8722255549	0.0013869452
40	3.8722255549	0.0013869452
41	3.8712257548	0.0013868452
42	3.8712257548	0.0013868452
43	3.8712257548	0.0013868452
44	3.8712257548	0.0013868452
45	3.8712257548	0.0013868452
46	3.8712257548	0.0013868452
47	3.8712257548	0.0013868452
48	3.8712257548	0.0013868452
49	3.8712257548	0.0013868452
50	3.8712257548	0.0013868452
51	3.8712257548	0.0013868452

