#Magnetic Field (Oe),Voltage (V) 
-400.00, 0.499676 
-395.00, 0.499711 
-390.00, 0.499825 
-385.00, 0.499953 
-380.00, 0.500021 
-375.00, 0.500164 
-370.00, 0.500337 
-365.00, 0.500495 
-360.00, 0.500580 
-355.00, 0.500789 
-350.00, 0.501007 
-345.00, 0.501107 
-340.00, 0.501357 
-335.00, 0.501624 
-330.00, 0.501785 
-325.00, 0.502066 
-320.00, 0.502441 
-315.00, 0.502638 
-310.00, 0.503182 
-305.00, 0.503671 
-300.00, 0.504259 
-295.00, 0.504629 
-290.00, 0.505263 
-285.00, 0.506028 
-280.00, 0.506606 
-275.00, 0.507364 
-270.00, 0.508071 
-265.00, 0.508778 
-260.00, 0.509558 
-255.00, 0.510222 
-250.00, 0.510762 
-245.00, 0.511250 
-240.00, 0.511657 
-235.00, 0.512006 
-230.00, 0.512373 
-225.00, 0.512569 
-220.00, 0.512741 
-215.00, 0.512927 
-210.00, 0.513079 
-205.00, 0.513260 
-200.00, 0.513383 
-195.00, 0.513541 
-190.00, 0.513634 
-185.00, 0.513740 
-180.00, 0.513850 
-175.00, 0.513941 
-170.00, 0.514038 
-165.00, 0.514120 
-160.00, 0.514208 
-155.00, 0.514281 
-150.00, 0.514333 
-145.00, 0.514379 
-140.00, 0.514427 
-135.00, 0.514492 
-130.00, 0.514560 
-125.00, 0.514601 
-120.00, 0.514675 
-115.00, 0.514704 
-110.00, 0.514730 
-105.00, 0.514755 
-100.00, 0.514762 
-95.00, 0.514787 
-90.00, 0.514812 
-85.00, 0.514825 
-80.00, 0.514877 
-75.00, 0.514882 
-70.00, 0.514894 
-65.00, 0.514953 
-60.00, 0.514956 
-55.00, 0.514957 
-50.00, 0.514954 
-45.00, 0.514940 
-40.00, 0.514928 
-35.00, 0.514910 
-30.00, 0.514857 
-25.00, 0.514707 
-20.00, 0.514402 
-15.00, 0.513909 
-10.00, 0.513329 
-5.00, 0.512675 
-3.06E-14, 0.511919 
5.00, 0.511071 
10.00, 0.509998 
15.00, 0.508521 
20.00, 0.507481 
25.00, 0.506390 
30.00, 0.505312 
35.00, 0.503497 
40.00, 0.502078 
45.00, 0.501636 
50.00, 0.501214 
55.00, 0.500743 
60.00, 0.500520 
65.00, 0.500363 
70.00, 0.500201 
75.00, 0.500072 
80.00, 0.499959 
85.00, 0.499835 
90.00, 0.499749 
95.00, 0.499642 
100.00, 0.499583 
105.00, 0.499515 
110.00, 0.499432 
115.00, 0.499377 
120.00, 0.499323 
125.00, 0.499268 
130.00, 0.499216 
135.00, 0.499169 
140.00, 0.499120 
145.00, 0.499077 
150.00, 0.499037 
155.00, 0.498978 
160.00, 0.498935 
165.00, 0.498894 
170.00, 0.498848 
175.00, 0.498801 
180.00, 0.498754 
185.00, 0.498705 
190.00, 0.498659 
195.00, 0.498608 
200.00, 0.498556 
205.00, 0.498509 
210.00, 0.498445 
215.00, 0.498392 
220.00, 0.498329 
225.00, 0.498274 
230.00, 0.498208 
235.00, 0.498136 
240.00, 0.498053 
245.00, 0.497983 
250.00, 0.497862 
255.00, 0.497778 
260.00, 0.497687 
265.00, 0.497590 
270.00, 0.497503 
275.00, 0.497445 
280.00, 0.497394 
285.00, 0.497346 
290.00, 0.497295 
295.00, 0.497231 
300.00, 0.497179 
305.00, 0.497127 
310.00, 0.497098 
315.00, 0.497014 
320.00, 0.496978 
325.00, 0.496950 
330.00, 0.496914 
335.00, 0.496878 
340.00, 0.496852 
345.00, 0.496836 
350.00, 0.496802 
355.00, 0.496775 
360.00, 0.496766 
365.00, 0.496739 
370.00, 0.496715 
375.00, 0.496705 
380.00, 0.496681 
385.00, 0.496653 
390.00, 0.496649 
395.00, 0.496626 
400.00, 0.496608 
405.00, 0.496593 
405.00, 0.496594 
400.00, 0.496610 
395.00, 0.496629 
390.00, 0.496644 
385.00, 0.496652 
380.00, 0.496668 
375.00, 0.496688 
370.00, 0.496704 
365.00, 0.496727 
360.00, 0.496749 
355.00, 0.496762 
350.00, 0.496787 
345.00, 0.496814 
340.00, 0.496825 
335.00, 0.496854 
330.00, 0.496885 
325.00, 0.496919 
320.00, 0.496934 
315.00, 0.496967 
310.00, 0.497005 
305.00, 0.497024 
300.00, 0.497072 
295.00, 0.497114 
290.00, 0.497152 
285.00, 0.497194 
280.00, 0.497235 
275.00, 0.497280 
270.00, 0.497330 
265.00, 0.497389 
260.00, 0.497442 
255.00, 0.497503 
250.00, 0.497571 
245.00, 0.497652 
240.00, 0.497727 
235.00, 0.497819 
230.00, 0.497898 
225.00, 0.497971 
220.00, 0.498048 
215.00, 0.498115 
210.00, 0.498189 
205.00, 0.498275 
200.00, 0.498345 
195.00, 0.498416 
190.00, 0.498501 
185.00, 0.498577 
180.00, 0.498671 
175.00, 0.498739 
170.00, 0.498796 
165.00, 0.498854 
160.00, 0.498920 
155.00, 0.498978 
150.00, 0.499036 
145.00, 0.499098 
140.00, 0.499157 
135.00, 0.499215 
130.00, 0.499270 
125.00, 0.499327 
120.00, 0.499388 
115.00, 0.499451 
110.00, 0.499518 
105.00, 0.499594 
100.00, 0.499669 
95.00, 0.499752 
90.00, 0.499844 
85.00, 0.499943 
80.00, 0.500061 
75.00, 0.500191 
70.00, 0.500331 
65.00, 0.500500 
60.00, 0.500698 
55.00, 0.500940 
50.00, 0.501298 
45.00, 0.501772 
40.00, 0.502396 
35.00, 0.503175 
30.00, 0.503945 
25.00, 0.504740 
20.00, 0.505678 
15.00, 0.506734 
10.00, 0.507824 
5.00, 0.508979 
-3.06E-14, 0.510008 
-5.00, 0.511089 
-10.00, 0.512495 
-15.00, 0.513486 
-20.00, 0.514418 
-25.00, 0.515272 
-30.00, 0.515333 
-35.00, 0.515313 
-40.00, 0.515256 
-45.00, 0.515186 
-50.00, 0.515189 
-55.00, 0.515189 
-60.00, 0.515179 
-65.00, 0.515182 
-70.00, 0.515178 
-75.00, 0.515137 
-80.00, 0.515130 
-85.00, 0.515125 
-90.00, 0.515119 
-95.00, 0.515111 
-100.00, 0.515136 
-105.00, 0.515096 
-110.00, 0.515085 
-115.00, 0.515071 
-120.00, 0.515053 
-125.00, 0.515038 
-130.00, 0.515021 
-135.00, 0.515001 
-140.00, 0.514982 
-145.00, 0.514960 
-150.00, 0.514936 
-155.00, 0.514909 
-160.00, 0.514879 
-165.00, 0.514849 
-170.00, 0.514813 
-175.00, 0.514778 
-180.00, 0.514735 
-185.00, 0.514686 
-190.00, 0.514635 
-195.00, 0.514573 
-200.00, 0.514512 
-205.00, 0.514428 
-210.00, 0.514341 
-215.00, 0.514263 
-220.00, 0.514180 
-225.00, 0.514066 
-230.00, 0.513962 
-235.00, 0.513815 
-240.00, 0.513682 
-245.00, 0.513542 
-250.00, 0.513344 
-255.00, 0.513168 
-260.00, 0.512972 
-265.00, 0.512702 
-270.00, 0.512407 
-275.00, 0.511992 
-280.00, 0.511607 
-285.00, 0.511174 
-290.00, 0.510542 
-295.00, 0.509897 
-300.00, 0.509400 
-305.00, 0.508564 
-310.00, 0.507765 
-315.00, 0.506900 
-320.00, 0.506370 
-325.00, 0.505335 
-330.00, 0.504259 
-335.00, 0.503904 
