#Magnetic Field (Oe),Voltage (V) 
-170.00, 0.492851 
-175.00, 0.492730 
-180.00, 0.492608 
-185.00, 0.492483 
-190.00, 0.492374 
-195.00, 0.492260 
-200.00, 0.492157 
-205.00, 0.492055 
-210.00, 0.491953 
-215.00, 0.491859 
-220.00, 0.491762 
-225.00, 0.491674 
-230.00, 0.491588 
-235.00, 0.491496 
-240.00, 0.491414 
-245.00, 0.491335 
-250.00, 0.491253 
-255.00, 0.491180 
-260.00, 0.491108 
-265.00, 0.491030 
-270.00, 0.490963 
-275.00, 0.490897 
-280.00, 0.490823 
-285.00, 0.490760 
-290.00, 0.490689 
-295.00, 0.490617 
-300.00, 0.490579 
-305.00, 0.490513 
-310.00, 0.490440 
-315.00, 0.490379 
-320.00, 0.490345 
-325.00, 0.490282 
-330.00, 0.490225 
-335.00, 0.490194 
-340.00, 0.490140 
-345.00, 0.490085 
-350.00, 0.490059 
-355.00, 0.490010 
-360.00, 0.489959 
-365.00, 0.489935 
-370.00, 0.489889 
-375.00, 0.489843 
-380.00, 0.489800 
-385.00, 0.489772 
-390.00, 0.489730 
-395.00, 0.489688 
-400.00, 0.489667 
