#Magnetic Field (Oe),Voltage (V) 
-400.00, 0.303260 
-395.00, 0.303271 
-390.00, 0.303298 
-385.00, 0.303325 
-380.00, 0.303340 
-375.00, 0.303369 
-370.00, 0.303399 
-365.00, 0.303430 
-360.00, 0.303445 
-355.00, 0.303478 
-350.00, 0.303510 
-345.00, 0.303527 
-340.00, 0.303562 
-335.00, 0.303597 
-330.00, 0.303618 
-325.00, 0.303654 
-320.00, 0.303695 
-315.00, 0.303714 
-310.00, 0.303753 
-305.00, 0.303797 
-300.00, 0.303839 
-295.00, 0.303863 
-290.00, 0.303906 
-285.00, 0.303947 
-280.00, 0.303987 
-275.00, 0.304030 
-270.00, 0.304073 
-265.00, 0.304116 
-260.00, 0.304163 
-255.00, 0.304209 
-250.00, 0.304256 
-245.00, 0.304307 
-240.00, 0.304356 
-235.00, 0.304408 
-230.00, 0.304463 
-225.00, 0.304517 
-220.00, 0.304572 
-215.00, 0.304631 
-210.00, 0.304689 
-205.00, 0.304752 
-200.00, 0.304812 
-195.00, 0.304875 
-190.00, 0.304943 
-185.00, 0.305009 
-180.00, 0.305076 
-175.00, 0.305150 
-170.00, 0.305222 
-165.00, 0.305296 
-160.00, 0.305375 
-155.00, 0.305452 
-150.00, 0.305530 
-145.00, 0.305615 
-140.00, 0.305698 
-135.00, 0.305783 
-130.00, 0.305872 
-125.00, 0.305961 
-120.00, 0.306051 
-115.00, 0.306148 
-110.00, 0.306241 
-105.00, 0.306341 
-100.00, 0.306438 
-95.00, 0.306537 
-90.00, 0.306643 
-85.00, 0.306745 
-80.00, 0.306849 
-75.00, 0.306961 
-70.00, 0.307067 
-65.00, 0.307176 
-60.00, 0.307293 
-55.00, 0.307404 
-50.00, 0.307517 
-45.00, 0.307638 
-40.00, 0.307751 
-35.00, 0.307867 
-30.00, 0.307991 
-25.00, 0.308109 
-20.00, 0.308234 
-15.00, 0.308351 
-10.00, 0.308468 
-5.00, 0.308587 
-3.06E-14, 0.308704 
5.00, 0.308798 
10.00, 0.308691 
15.00, 0.308040 
20.00, 0.307884 
25.00, 0.307776 
30.00, 0.307789 
35.00, 0.307649 
40.00, 0.307546 
45.00, 0.307434 
50.00, 0.307266 
55.00, 0.307077 
60.00, 0.306959 
65.00, 0.306844 
70.00, 0.306726 
75.00, 0.306609 
80.00, 0.306495 
85.00, 0.306374 
90.00, 0.306269 
95.00, 0.306175 
100.00, 0.306073 
105.00, 0.305980 
110.00, 0.305882 
115.00, 0.305769 
120.00, 0.305681 
125.00, 0.305547 
130.00, 0.305433 
135.00, 0.305356 
140.00, 0.305271 
145.00, 0.305176 
150.00, 0.305107 
155.00, 0.305035 
160.00, 0.304968 
165.00, 0.304891 
170.00, 0.304826 
175.00, 0.304765 
180.00, 0.304703 
185.00, 0.304646 
190.00, 0.304591 
195.00, 0.304534 
200.00, 0.304473 
205.00, 0.304414 
210.00, 0.304359 
215.00, 0.304304 
220.00, 0.304255 
225.00, 0.304201 
230.00, 0.304158 
235.00, 0.304114 
240.00, 0.304070 
245.00, 0.304031 
250.00, 0.303991 
255.00, 0.303950 
260.00, 0.303911 
265.00, 0.303874 
270.00, 0.303833 
275.00, 0.303797 
280.00, 0.303762 
285.00, 0.303728 
290.00, 0.303696 
295.00, 0.303662 
300.00, 0.303631 
305.00, 0.303595 
310.00, 0.303579 
315.00, 0.303540 
320.00, 0.303508 
325.00, 0.303493 
330.00, 0.303460 
335.00, 0.303434 
340.00, 0.303403 
345.00, 0.303389 
350.00, 0.303361 
355.00, 0.303335 
360.00, 0.303322 
365.00, 0.303295 
370.00, 0.303268 
375.00, 0.303251 
380.00, 0.303225 
385.00, 0.303203 
390.00, 0.303191 
395.00, 0.303169 
400.00, 0.303147 
405.00, 0.303126 
405.00, 0.303126 
