#Magnetic Field (Oe),Voltage (V) 
-400.00, 0.306364 
-395.00, 0.306380 
-390.00, 0.306440 
-385.00, 0.306505 
-380.00, 0.306542 
-375.00, 0.306616 
-370.00, 0.306699 
-365.00, 0.306780 
-360.00, 0.306829 
-355.00, 0.306948 
-350.00, 0.307058 
-345.00, 0.307117 
-340.00, 0.307255 
-335.00, 0.307400 
-330.00, 0.307478 
-325.00, 0.307643 
-320.00, 0.307838 
-315.00, 0.307941 
-310.00, 0.308177 
-305.00, 0.308446 
-300.00, 0.308749 
-295.00, 0.308928 
-290.00, 0.309264 
-285.00, 0.309640 
-280.00, 0.310074 
-275.00, 0.310552 
-270.00, 0.311055 
-265.00, 0.311582 
-260.00, 0.312226 
-255.00, 0.313009 
-250.00, 0.313470 
-245.00, 0.314046 
-240.00, 0.314610 
-235.00, 0.314981 
-230.00, 0.315406 
-225.00, 0.315738 
-220.00, 0.316060 
-215.00, 0.316321 
-210.00, 0.316511 
-205.00, 0.316632 
-200.00, 0.316728 
-195.00, 0.316818 
-190.00, 0.316897 
-185.00, 0.316970 
-180.00, 0.317028 
-175.00, 0.317078 
-170.00, 0.317115 
-165.00, 0.317149 
-160.00, 0.317184 
-155.00, 0.317213 
-150.00, 0.317248 
-145.00, 0.317271 
-140.00, 0.317296 
-135.00, 0.317315 
-130.00, 0.317330 
-125.00, 0.317354 
-120.00, 0.317378 
-115.00, 0.317391 
-110.00, 0.317400 
-105.00, 0.317409 
-100.00, 0.317418 
-95.00, 0.317429 
-90.00, 0.317437 
-85.00, 0.317444 
-80.00, 0.317448 
-75.00, 0.317452 
-70.00, 0.317453 
-65.00, 0.317454 
-60.00, 0.317453 
-55.00, 0.317448 
-50.00, 0.317441 
-45.00, 0.317427 
-40.00, 0.317410 
-35.00, 0.317382 
-30.00, 0.317336 
-25.00, 0.317248 
-20.00, 0.317042 
-15.00, 0.316603 
-10.00, 0.315332 
-5.00, 0.314095 
-3.06E-14, 0.312914 
5.00, 0.311791 
10.00, 0.310390 
15.00, 0.309086 
20.00, 0.307997 
25.00, 0.307363 
30.00, 0.306974 
35.00, 0.306692 
40.00, 0.306464 
45.00, 0.306286 
50.00, 0.306121 
55.00, 0.306002 
60.00, 0.305922 
65.00, 0.305854 
70.00, 0.305793 
75.00, 0.305743 
80.00, 0.305697 
85.00, 0.305654 
90.00, 0.305619 
95.00, 0.305588 
100.00, 0.305556 
105.00, 0.305527 
110.00, 0.305501 
115.00, 0.305477 
120.00, 0.305456 
125.00, 0.305436 
130.00, 0.305417 
135.00, 0.305401 
140.00, 0.305385 
145.00, 0.305371 
150.00, 0.305357 
155.00, 0.305343 
160.00, 0.305330 
165.00, 0.305317 
170.00, 0.305305 
175.00, 0.305292 
180.00, 0.305279 
185.00, 0.305264 
190.00, 0.305254 
195.00, 0.305237 
200.00, 0.305213 
205.00, 0.305203 
210.00, 0.305193 
215.00, 0.305182 
220.00, 0.305171 
225.00, 0.305161 
230.00, 0.305149 
235.00, 0.305134 
240.00, 0.305115 
245.00, 0.305101 
250.00, 0.305088 
255.00, 0.305067 
260.00, 0.305055 
265.00, 0.305041 
270.00, 0.305027 
275.00, 0.305019 
280.00, 0.305006 
285.00, 0.304997 
290.00, 0.304975 
295.00, 0.304967 
300.00, 0.304959 
305.00, 0.304946 
310.00, 0.304942 
315.00, 0.304932 
320.00, 0.304926 
325.00, 0.304923 
330.00, 0.304912 
335.00, 0.304900 
340.00, 0.304894 
345.00, 0.304892 
350.00, 0.304886 
355.00, 0.304881 
360.00, 0.304878 
365.00, 0.304874 
370.00, 0.304870 
375.00, 0.304863 
380.00, 0.304855 
385.00, 0.304849 
390.00, 0.304847 
395.00, 0.304844 
400.00, 0.304840 
405.00, 0.304837 
405.00, 0.304837 
400.00, 0.304841 
395.00, 0.304845 
390.00, 0.304850 
385.00, 0.304852 
380.00, 0.304857 
375.00, 0.304861 
370.00, 0.304864 
365.00, 0.304869 
360.00, 0.304875 
355.00, 0.304876 
350.00, 0.304882 
345.00, 0.304888 
340.00, 0.304892 
335.00, 0.304897 
330.00, 0.304903 
325.00, 0.304911 
320.00, 0.304915 
315.00, 0.304922 
310.00, 0.304928 
305.00, 0.304932 
300.00, 0.304940 
295.00, 0.304949 
290.00, 0.304957 
285.00, 0.304965 
280.00, 0.304973 
275.00, 0.304981 
270.00, 0.304988 
265.00, 0.305000 
260.00, 0.305009 
255.00, 0.305020 
250.00, 0.305032 
245.00, 0.305045 
240.00, 0.305058 
235.00, 0.305070 
230.00, 0.305083 
225.00, 0.305093 
220.00, 0.305110 
215.00, 0.305126 
210.00, 0.305137 
205.00, 0.305152 
200.00, 0.305166 
195.00, 0.305180 
190.00, 0.305197 
185.00, 0.305213 
180.00, 0.305227 
175.00, 0.305241 
170.00, 0.305256 
165.00, 0.305271 
160.00, 0.305285 
155.00, 0.305301 
150.00, 0.305318 
145.00, 0.305332 
140.00, 0.305349 
135.00, 0.305368 
130.00, 0.305387 
125.00, 0.305406 
120.00, 0.305428 
115.00, 0.305449 
110.00, 0.305472 
105.00, 0.305498 
100.00, 0.305525 
95.00, 0.305555 
90.00, 0.305588 
85.00, 0.305624 
80.00, 0.305665 
75.00, 0.305709 
70.00, 0.305761 
65.00, 0.305822 
60.00, 0.305889 
55.00, 0.305967 
50.00, 0.306070 
45.00, 0.306199 
40.00, 0.306363 
35.00, 0.306585 
30.00, 0.306839 
25.00, 0.307195 
20.00, 0.307802 
15.00, 0.308918 
10.00, 0.310259 
5.00, 0.311648 
-3.06E-14, 0.312852 
-5.00, 0.314013 
-10.00, 0.315275 
-15.00, 0.316759 
-20.00, 0.317267 
-25.00, 0.317500 
-30.00, 0.317606 
-35.00, 0.317660 
-40.00, 0.317692 
-45.00, 0.317716 
-50.00, 0.317734 
-55.00, 0.317746 
-60.00, 0.317756 
-65.00, 0.317763 
-70.00, 0.317769 
-75.00, 0.317774 
-80.00, 0.317775 
-85.00, 0.317777 
-90.00, 0.317778 
-95.00, 0.317778 
-100.00, 0.317776 
-105.00, 0.317775 
-110.00, 0.317770 
-115.00, 0.317768 
-120.00, 0.317764 
-125.00, 0.317761 
-130.00, 0.317755 
-135.00, 0.317749 
-140.00, 0.317741 
-145.00, 0.317734 
-150.00, 0.317724 
-155.00, 0.317714 
-160.00, 0.317703 
-165.00, 0.317691 
-170.00, 0.317676 
-175.00, 0.317662 
-180.00, 0.317646 
-185.00, 0.317627 
-190.00, 0.317606 
-195.00, 0.317583 
-200.00, 0.317559 
-205.00, 0.317531 
-210.00, 0.317494 
-215.00, 0.317457 
-220.00, 0.317414 
-225.00, 0.317369 
-230.00, 0.317316 
-235.00, 0.317252 
-240.00, 0.317175 
-245.00, 0.317093 
-250.00, 0.316989 
-255.00, 0.316869 
-260.00, 0.316709 
-265.00, 0.316497 
-270.00, 0.316251 
-275.00, 0.315939 
-280.00, 0.315538 
-285.00, 0.315047 
-290.00, 0.314512 
-295.00, 0.313738 
-300.00, 0.313274 
-305.00, 0.312555 
-310.00, 0.311665 
-315.00, 0.310830 
-320.00, 0.310532 
-325.00, 0.309886 
-330.00, 0.309352 
-335.00, 0.309074 
-340.00, 0.308687 
-345.00, 0.308321 
-350.00, 0.308100 
-355.00, 0.307806 
-360.00, 0.307569 
-365.00, 0.307454 
-370.00, 0.307278 
-375.00, 0.307151 
-380.00, 0.307025 
-385.00, 0.306930 
-390.00, 0.306835 
-395.00, 0.306716 
-400.00, 0.306674 
