#Magnetic Field (Oe),Voltage (V) 
-400.00, 0.303155 
-395.00, 0.303166 
-390.00, 0.303192 
-385.00, 0.303219 
-380.00, 0.303234 
-375.00, 0.303262 
-370.00, 0.303294 
-365.00, 0.303323 
-360.00, 0.303338 
-355.00, 0.303371 
-350.00, 0.303404 
-345.00, 0.303420 
-340.00, 0.303455 
-335.00, 0.303490 
-330.00, 0.303511 
-325.00, 0.303548 
-320.00, 0.303589 
-315.00, 0.303609 
-310.00, 0.303649 
-305.00, 0.303692 
-300.00, 0.303734 
-295.00, 0.303758 
-290.00, 0.303800 
-285.00, 0.303842 
-280.00, 0.303882 
-275.00, 0.303926 
-270.00, 0.303968 
-265.00, 0.304011 
-260.00, 0.304058 
-255.00, 0.304103 
-250.00, 0.304151 
-245.00, 0.304202 
-240.00, 0.304253 
-235.00, 0.304304 
-230.00, 0.304359 
-225.00, 0.304412 
-220.00, 0.304467 
-215.00, 0.304528 
-210.00, 0.304586 
-205.00, 0.304649 
-200.00, 0.304710 
-195.00, 0.304773 
-190.00, 0.304842 
-185.00, 0.304908 
-180.00, 0.304976 
-175.00, 0.305050 
-170.00, 0.305121 
-165.00, 0.305193 
-160.00, 0.305273 
-155.00, 0.305351 
-150.00, 0.305429 
-145.00, 0.305514 
-140.00, 0.305597 
-135.00, 0.305681 
-130.00, 0.305773 
-125.00, 0.305859 
-120.00, 0.305949 
-115.00, 0.306045 
-110.00, 0.306139 
-105.00, 0.306239 
-100.00, 0.306336 
-95.00, 0.306434 
-90.00, 0.306541 
-85.00, 0.306642 
-80.00, 0.306746 
-75.00, 0.306857 
-70.00, 0.306963 
-65.00, 0.307072 
-60.00, 0.307190 
-55.00, 0.307302 
-50.00, 0.307415 
-45.00, 0.307536 
-40.00, 0.307650 
-35.00, 0.307766 
-30.00, 0.307890 
-25.00, 0.308007 
-20.00, 0.308133 
-15.00, 0.308252 
-10.00, 0.308371 
-5.00, 0.308494 
-3.06E-14, 0.308619 
5.00, 0.308718 
10.00, 0.308629 
15.00, 0.307841 
20.00, 0.307776 
25.00, 0.307656 
30.00, 0.307642 
35.00, 0.307550 
40.00, 0.307456 
45.00, 0.307324 
50.00, 0.307105 
55.00, 0.306958 
60.00, 0.306828 
65.00, 0.306714 
70.00, 0.306592 
75.00, 0.306435 
80.00, 0.306294 
85.00, 0.306188 
90.00, 0.306091 
95.00, 0.305991 
100.00, 0.305867 
105.00, 0.305764 
110.00, 0.305665 
115.00, 0.305565 
120.00, 0.305462 
125.00, 0.305373 
130.00, 0.305281 
135.00, 0.305203 
140.00, 0.305122 
145.00, 0.305050 
150.00, 0.304980 
155.00, 0.304908 
160.00, 0.304843 
165.00, 0.304775 
170.00, 0.304709 
175.00, 0.304648 
180.00, 0.304585 
185.00, 0.304504 
190.00, 0.304449 
195.00, 0.304393 
200.00, 0.304340 
205.00, 0.304289 
210.00, 0.304237 
215.00, 0.304189 
220.00, 0.304136 
225.00, 0.304085 
230.00, 0.304040 
235.00, 0.303998 
240.00, 0.303953 
245.00, 0.303912 
250.00, 0.303871 
255.00, 0.303830 
260.00, 0.303792 
265.00, 0.303756 
270.00, 0.303718 
275.00, 0.303682 
280.00, 0.303649 
285.00, 0.303614 
290.00, 0.303581 
295.00, 0.303544 
300.00, 0.303513 
305.00, 0.303477 
310.00, 0.303460 
315.00, 0.303422 
320.00, 0.303388 
325.00, 0.303373 
330.00, 0.303340 
335.00, 0.303311 
340.00, 0.303280 
345.00, 0.303267 
350.00, 0.303237 
355.00, 0.303211 
360.00, 0.303195 
365.00, 0.303168 
370.00, 0.303143 
375.00, 0.303132 
380.00, 0.303107 
385.00, 0.303084 
390.00, 0.303071 
395.00, 0.303048 
400.00, 0.303026 
405.00, 0.303005 
405.00, 0.303005 
400.00, 0.303026 
395.00, 0.303048 
390.00, 0.303070 
385.00, 0.303082 
380.00, 0.303106 
375.00, 0.303130 
370.00, 0.303142 
365.00, 0.303168 
360.00, 0.303193 
355.00, 0.303207 
350.00, 0.303235 
345.00, 0.303263 
340.00, 0.303277 
335.00, 0.303308 
330.00, 0.303338 
325.00, 0.303369 
320.00, 0.303385 
315.00, 0.303417 
310.00, 0.303452 
305.00, 0.303469 
300.00, 0.303505 
295.00, 0.303535 
290.00, 0.303568 
285.00, 0.303600 
280.00, 0.303635 
275.00, 0.303668 
270.00, 0.303703 
265.00, 0.303740 
260.00, 0.303777 
255.00, 0.303814 
250.00, 0.303854 
245.00, 0.303893 
240.00, 0.303934 
235.00, 0.303979 
230.00, 0.304020 
225.00, 0.304063 
220.00, 0.304112 
215.00, 0.304157 
210.00, 0.304205 
205.00, 0.304256 
200.00, 0.304305 
195.00, 0.304358 
190.00, 0.304414 
185.00, 0.304468 
180.00, 0.304523 
175.00, 0.304585 
170.00, 0.304644 
165.00, 0.304709 
160.00, 0.304771 
155.00, 0.304836 
150.00, 0.304906 
145.00, 0.304974 
140.00, 0.305042 
135.00, 0.305117 
130.00, 0.305191 
125.00, 0.305265 
120.00, 0.305348 
115.00, 0.305427 
110.00, 0.305508 
105.00, 0.305596 
100.00, 0.305681 
95.00, 0.305773 
90.00, 0.305862 
85.00, 0.305955 
80.00, 0.306054 
75.00, 0.306149 
70.00, 0.306249 
65.00, 0.306355 
60.00, 0.306458 
55.00, 0.306564 
50.00, 0.306679 
45.00, 0.306792 
40.00, 0.306906 
35.00, 0.307032 
30.00, 0.307153 
25.00, 0.307280 
20.00, 0.307420 
15.00, 0.307560 
10.00, 0.307707 
5.00, 0.307872 
-3.06E-14, 0.308055 
-5.00, 0.308256 
-10.00, 0.308955 
-15.00, 0.308943 
-20.00, 0.308846 
-25.00, 0.308789 
-30.00, 0.308652 
-35.00, 0.308470 
-40.00, 0.308334 
-45.00, 0.308219 
-50.00, 0.308088 
-55.00, 0.307962 
-60.00, 0.307835 
-65.00, 0.307703 
-70.00, 0.307573 
-75.00, 0.307399 
-80.00, 0.307253 
-85.00, 0.307140 
-90.00, 0.306981 
-95.00, 0.306832 
-100.00, 0.306694 
-105.00, 0.306586 
-110.00, 0.306410 
-115.00, 0.306276 
-120.00, 0.306165 
-125.00, 0.306068 
-130.00, 0.305968 
-135.00, 0.305870 
-140.00, 0.305773 
-145.00, 0.305687 
-150.00, 0.305591 
-155.00, 0.305508 
-160.00, 0.305427 
-165.00, 0.305342 
-170.00, 0.305267 
-175.00, 0.305179 
-180.00, 0.305102 
-185.00, 0.305032 
-190.00, 0.304964 
-195.00, 0.304890 
-200.00, 0.304825 
-205.00, 0.304764 
-210.00, 0.304699 
-215.00, 0.304641 
-220.00, 0.304580 
-225.00, 0.304523 
-230.00, 0.304468 
-235.00, 0.304412 
-240.00, 0.304356 
-245.00, 0.304308 
-250.00, 0.304256 
-255.00, 0.304207 
-260.00, 0.304159 
-265.00, 0.304109 
-270.00, 0.304063 
-275.00, 0.304019 
-280.00, 0.303976 
-285.00, 0.303936 
-290.00, 0.303895 
-295.00, 0.303852 
-300.00, 0.303827 
-305.00, 0.303785 
-310.00, 0.303741 
-315.00, 0.303702 
-320.00, 0.303682 
-325.00, 0.303641 
-330.00, 0.303604 
-335.00, 0.303584 
-340.00, 0.303548 
-345.00, 0.303512 
-350.00, 0.303496 
-355.00, 0.303462 
-360.00, 0.303429 
-365.00, 0.303413 
-370.00, 0.303382 
-375.00, 0.303352 
-380.00, 0.303324 
-385.00, 0.303308 
-390.00, 0.303281 
-395.00, 0.303255 
-400.00, 0.303241 
