#Magnetic Field (Oe),Voltage (V) 
-400.00, 0.489605 
-395.00, 0.489621 
-390.00, 0.489659 
-385.00, 0.489698 
-380.00, 0.489719 
-375.00, 0.489760 
-370.00, 0.489804 
-365.00, 0.489848 
-360.00, 0.489869 
-355.00, 0.489917 
-350.00, 0.489965 
-345.00, 0.489989 
-340.00, 0.490043 
-335.00, 0.490094 
-330.00, 0.490123 
-325.00, 0.490177 
-320.00, 0.490236 
-315.00, 0.490265 
-310.00, 0.490324 
-305.00, 0.490386 
-300.00, 0.490448 
-295.00, 0.490484 
-290.00, 0.490548 
-285.00, 0.490610 
-280.00, 0.490669 
-275.00, 0.490734 
-270.00, 0.490798 
-265.00, 0.490863 
-260.00, 0.490934 
-255.00, 0.491003 
-250.00, 0.491075 
-245.00, 0.491152 
-240.00, 0.491227 
-235.00, 0.491304 
-230.00, 0.491387 
-225.00, 0.491470 
-220.00, 0.491555 
-215.00, 0.491648 
-210.00, 0.491738 
-205.00, 0.491837 
-200.00, 0.491932 
-195.00, 0.492032 
-190.00, 0.492138 
-185.00, 0.492243 
-180.00, 0.492351 
-175.00, 0.492467 
-170.00, 0.492580 
-165.00, 0.492697 
-160.00, 0.492825 
-155.00, 0.492949 
-150.00, 0.493076 
-145.00, 0.493214 
-140.00, 0.493350 
-135.00, 0.493488 
-130.00, 0.493638 
-125.00, 0.493784 
-120.00, 0.493935 
-115.00, 0.494097 
-110.00, 0.494255 
-105.00, 0.494427 
-100.00, 0.494593 
-95.00, 0.494763 
-90.00, 0.494948 
-85.00, 0.495129 
-80.00, 0.495313 
-75.00, 0.495513 
-70.00, 0.495703 
-65.00, 0.495899 
-60.00, 0.496114 
-55.00, 0.496320 
-50.00, 0.496531 
-45.00, 0.496761 
-40.00, 0.496983 
-35.00, 0.497211 
-30.00, 0.497458 
-25.00, 0.497699 
-20.00, 0.497964 
-15.00, 0.498224 
-10.00, 0.498501 
-5.00, 0.498806 
-3.06E-14, 0.499112 
5.00, 0.499426 
10.00, 0.499978 
15.00, 0.499621 
20.00, 0.499374 
25.00, 0.499060 
30.00, 0.498773 
35.00, 0.498458 
40.00, 0.498117 
45.00, 0.497803 
50.00, 0.497378 
55.00, 0.496930 
60.00, 0.496535 
65.00, 0.496277 
70.00, 0.495935 
75.00, 0.495694 
80.00, 0.495461 
85.00, 0.495246 
90.00, 0.495009 
95.00, 0.494819 
100.00, 0.494546 
105.00, 0.494355 
110.00, 0.494166 
115.00, 0.494000 
120.00, 0.493831 
125.00, 0.493647 
130.00, 0.493499 
135.00, 0.493325 
140.00, 0.493170 
145.00, 0.493032 
150.00, 0.492905 
155.00, 0.492767 
160.00, 0.492636 
165.00, 0.492516 
170.00, 0.492392 
175.00, 0.492278 
180.00, 0.492151 
185.00, 0.492046 
190.00, 0.491944 
195.00, 0.491841 
200.00, 0.491693 
205.00, 0.491600 
210.00, 0.491505 
215.00, 0.491414 
220.00, 0.491323 
225.00, 0.491238 
230.00, 0.491159 
235.00, 0.491079 
240.00, 0.490999 
245.00, 0.490924 
250.00, 0.490849 
255.00, 0.490767 
260.00, 0.490697 
265.00, 0.490634 
270.00, 0.490569 
275.00, 0.490507 
280.00, 0.490449 
285.00, 0.490389 
290.00, 0.490332 
295.00, 0.490276 
300.00, 0.490223 
305.00, 0.490161 
310.00, 0.490132 
315.00, 0.490066 
320.00, 0.490011 
325.00, 0.489985 
330.00, 0.489925 
335.00, 0.489876 
340.00, 0.489827 
345.00, 0.489802 
350.00, 0.489754 
355.00, 0.489710 
360.00, 0.489686 
365.00, 0.489642 
370.00, 0.489599 
375.00, 0.489580 
380.00, 0.489541 
385.00, 0.489502 
390.00, 0.489482 
395.00, 0.489445 
400.00, 0.489409 
405.00, 0.489375 
405.00, 0.489373 
400.00, 0.489406 
395.00, 0.489441 
390.00, 0.489476 
385.00, 0.489495 
380.00, 0.489531 
375.00, 0.489571 
370.00, 0.489590 
365.00, 0.489630 
360.00, 0.489672 
355.00, 0.489694 
350.00, 0.489736 
345.00, 0.489782 
340.00, 0.489804 
335.00, 0.489853 
330.00, 0.489900 
325.00, 0.489952 
320.00, 0.489977 
315.00, 0.490029 
310.00, 0.490085 
305.00, 0.490112 
300.00, 0.490172 
295.00, 0.490222 
290.00, 0.490276 
285.00, 0.490331 
280.00, 0.490388 
275.00, 0.490440 
270.00, 0.490497 
265.00, 0.490565 
260.00, 0.490625 
255.00, 0.490689 
250.00, 0.490757 
245.00, 0.490824 
240.00, 0.490893 
235.00, 0.490970 
230.00, 0.491043 
225.00, 0.491119 
220.00, 0.491201 
215.00, 0.491282 
210.00, 0.491365 
205.00, 0.491455 
200.00, 0.491544 
195.00, 0.491636 
190.00, 0.491736 
185.00, 0.491834 
180.00, 0.491933 
