#Magnetic Field (Oe),Voltage (V) 
-400.00, 0.306325 
-395.00, 0.306351 
-390.00, 0.306420 
-385.00, 0.306493 
-380.00, 0.306533 
-375.00, 0.306619 
-370.00, 0.306708 
-365.00, 0.306804 
-360.00, 0.306859 
-355.00, 0.306986 
-350.00, 0.307102 
-345.00, 0.307167 
-340.00, 0.307318 
-335.00, 0.307470 
-330.00, 0.307564 
-325.00, 0.307754 
-320.00, 0.307977 
-315.00, 0.308086 
-310.00, 0.308337 
-305.00, 0.308664 
-300.00, 0.308975 
-295.00, 0.309170 
-290.00, 0.309551 
-285.00, 0.309951 
-280.00, 0.310427 
-275.00, 0.310985 
-270.00, 0.311480 
-265.00, 0.312079 
-260.00, 0.312715 
-255.00, 0.313303 
-250.00, 0.313834 
-245.00, 0.314436 
-240.00, 0.314899 
-235.00, 0.315272 
-230.00, 0.315594 
-225.00, 0.315905 
-220.00, 0.316112 
-215.00, 0.316264 
-210.00, 0.316384 
-205.00, 0.316497 
-200.00, 0.316601 
-195.00, 0.316673 
-190.00, 0.316749 
-185.00, 0.316797 
-180.00, 0.316842 
-175.00, 0.316889 
-170.00, 0.316933 
-165.00, 0.316965 
-160.00, 0.316999 
-155.00, 0.317022 
-150.00, 0.317044 
-145.00, 0.317066 
-140.00, 0.317092 
-135.00, 0.317108 
-130.00, 0.317124 
-125.00, 0.317139 
-120.00, 0.317148 
-115.00, 0.317163 
-110.00, 0.317177 
-105.00, 0.317188 
-100.00, 0.317208 
-95.00, 0.317214 
-90.00, 0.317218 
-85.00, 0.317221 
-80.00, 0.317224 
-75.00, 0.317224 
-70.00, 0.317234 
-65.00, 0.317234 
-60.00, 0.317231 
-55.00, 0.317225 
-50.00, 0.317219 
-45.00, 0.317203 
-40.00, 0.317184 
-35.00, 0.317154 
-30.00, 0.317116 
-25.00, 0.317025 
-20.00, 0.316818 
-15.00, 0.316392 
-10.00, 0.315149 
-5.00, 0.314008 
-3.06E-14, 0.312924 
5.00, 0.311396 
10.00, 0.310024 
15.00, 0.308724 
20.00, 0.307584 
25.00, 0.306960 
30.00, 0.306595 
35.00, 0.306332 
40.00, 0.306108 
45.00, 0.305942 
50.00, 0.305811 
55.00, 0.305689 
60.00, 0.305600 
65.00, 0.305521 
70.00, 0.305459 
75.00, 0.305409 
80.00, 0.305365 
85.00, 0.305322 
90.00, 0.305280 
95.00, 0.305249 
100.00, 0.305219 
105.00, 0.305190 
110.00, 0.305165 
115.00, 0.305142 
120.00, 0.305120 
125.00, 0.305101 
130.00, 0.305079 
135.00, 0.305061 
140.00, 0.305044 
145.00, 0.305031 
150.00, 0.305016 
155.00, 0.305002 
160.00, 0.304989 
165.00, 0.304977 
170.00, 0.304963 
175.00, 0.304951 
180.00, 0.304931 
185.00, 0.304919 
190.00, 0.304908 
195.00, 0.304895 
200.00, 0.304885 
205.00, 0.304874 
210.00, 0.304863 
215.00, 0.304852 
220.00, 0.304840 
225.00, 0.304814 
230.00, 0.304818 
235.00, 0.304807 
240.00, 0.304794 
245.00, 0.304774 
250.00, 0.304760 
255.00, 0.304748 
260.00, 0.304736 
265.00, 0.304722 
270.00, 0.304709 
275.00, 0.304694 
280.00, 0.304732 
285.00, 0.304678 
290.00, 0.304663 
295.00, 0.304645 
300.00, 0.304638 
305.00, 0.304629 
310.00, 0.304623 
315.00, 0.304617 
320.00, 0.304609 
325.00, 0.304607 
330.00, 0.304598 
335.00, 0.304589 
340.00, 0.304582 
345.00, 0.304579 
350.00, 0.304575 
355.00, 0.304568 
360.00, 0.304566 
365.00, 0.304562 
370.00, 0.304559 
375.00, 0.304557 
380.00, 0.304552 
385.00, 0.304547 
390.00, 0.304545 
395.00, 0.304533 
400.00, 0.304530 
405.00, 0.304527 
405.00, 0.304528 
400.00, 0.304531 
395.00, 0.304536 
390.00, 0.304538 
385.00, 0.304541 
380.00, 0.304545 
375.00, 0.304549 
370.00, 0.304551 
365.00, 0.304558 
360.00, 0.304563 
355.00, 0.304565 
350.00, 0.304570 
345.00, 0.304577 
340.00, 0.304554 
335.00, 0.304558 
330.00, 0.304564 
325.00, 0.304570 
320.00, 0.304574 
315.00, 0.304580 
310.00, 0.304588 
305.00, 0.304592 
300.00, 0.304600 
295.00, 0.304608 
290.00, 0.304616 
285.00, 0.304624 
280.00, 0.304633 
275.00, 0.304641 
270.00, 0.304649 
265.00, 0.304658 
260.00, 0.304668 
255.00, 0.304679 
250.00, 0.304691 
245.00, 0.304703 
240.00, 0.304714 
235.00, 0.304728 
230.00, 0.304741 
225.00, 0.304755 
220.00, 0.304770 
215.00, 0.304785 
210.00, 0.304798 
205.00, 0.304813 
200.00, 0.304828 
195.00, 0.304841 
190.00, 0.304857 
185.00, 0.304872 
180.00, 0.304889 
175.00, 0.304904 
170.00, 0.304918 
165.00, 0.304934 
160.00, 0.304943 
155.00, 0.304958 
150.00, 0.304974 
145.00, 0.304988 
140.00, 0.305004 
135.00, 0.305023 
130.00, 0.305042 
125.00, 0.305060 
120.00, 0.305082 
115.00, 0.305100 
110.00, 0.305123 
105.00, 0.305149 
100.00, 0.305177 
95.00, 0.305208 
90.00, 0.305240 
85.00, 0.305277 
80.00, 0.305319 
75.00, 0.305364 
70.00, 0.305415 
65.00, 0.305474 
60.00, 0.305542 
55.00, 0.305621 
50.00, 0.305724 
45.00, 0.305851 
40.00, 0.306017 
35.00, 0.306241 
30.00, 0.306497 
25.00, 0.306853 
20.00, 0.307460 
15.00, 0.308567 
10.00, 0.309914 
5.00, 0.311306 
-3.06E-14, 0.312513 
-5.00, 0.313671 
-10.00, 0.314931 
-15.00, 0.316409 
-20.00, 0.316928 
-25.00, 0.317162 
-30.00, 0.317269 
-35.00, 0.317322 
-40.00, 0.317356 
-45.00, 0.317379 
-50.00, 0.317397 
-55.00, 0.317409 
-60.00, 0.317418 
-65.00, 0.317426 
-70.00, 0.317431 
-75.00, 0.317435 
-80.00, 0.317436 
-85.00, 0.317439 
-90.00, 0.317440 
-95.00, 0.317437 
-100.00, 0.317435 
-105.00, 0.317433 
-110.00, 0.317430 
-115.00, 0.317428 
-120.00, 0.317424 
-125.00, 0.317419 
-130.00, 0.317415 
-135.00, 0.317407 
-140.00, 0.317401 
-145.00, 0.317393 
-150.00, 0.317384 
-155.00, 0.317374 
-160.00, 0.317364 
-165.00, 0.317351 
-170.00, 0.317385 
-175.00, 0.317414 
-180.00, 0.317307 
-185.00, 0.317288 
-190.00, 0.317267 
-195.00, 0.317244 
-200.00, 0.317219 
-205.00, 0.317188 
-210.00, 0.317218 
-215.00, 0.317186 
-220.00, 0.317133 
-225.00, 0.317158 
-230.00, 0.317028 
-235.00, 0.316960 
-240.00, 0.317077 
-245.00, 0.316829 
-250.00, 0.316695 
-255.00, 0.316555 
-260.00, 0.316404 
-265.00, 0.316200 
-270.00, 0.315972 
-275.00, 0.315706 
-280.00, 0.315324 
