#Magnetic Field (Oe),Voltage (V) 
-12.00, 0.062067 
-11.95, 0.062067 
-11.90, 0.062050 
-11.85, 0.062050 
-11.80, 0.062050 
-11.75, 0.062050 
-11.70, 0.062050 
-11.65, 0.062050 
-11.60, 0.062033 
-11.55, 0.062033 
-11.50, 0.062033 
-11.45, 0.062034 
-11.40, 0.062034 
-11.35, 0.062016 
-11.30, 0.062016 
-11.25, 0.062016 
-11.20, 0.062016 
-11.15, 0.062016 
-11.10, 0.062017 
-11.05, 0.061999 
-11.00, 0.061999 
-10.95, 0.061998 
-10.90, 0.061999 
-10.85, 0.061999 
-10.80, 0.061999 
-10.75, 0.061981 
-10.70, 0.061981 
-10.65, 0.061980 
-10.60, 0.061980 
-10.55, 0.061980 
-10.50, 0.061980 
-10.45, 0.061962 
-10.40, 0.061962 
-10.35, 0.061962 
-10.30, 0.061962 
-10.25, 0.061962 
-10.20, 0.061944 
-10.15, 0.061944 
-10.10, 0.061944 
-10.05, 0.061944 
-10.00, 0.061944 
-9.95, 0.061943 
-9.90, 0.061925 
-9.85, 0.061925 
-9.80, 0.061925 
-9.75, 0.061925 
-9.70, 0.061925 
-9.65, 0.061925 
-9.60, 0.061907 
-9.55, 0.061907 
-9.50, 0.061908 
-9.45, 0.061907 
-9.40, 0.061907 
-9.35, 0.061907 
-9.30, 0.061890 
-9.25, 0.061890 
-9.20, 0.061889 
-9.15, 0.061889 
-9.10, 0.061889 
-9.05, 0.061889 
-9.00, 0.061871 
-9.00, 0.061871 
-9.05, 0.061884 
-9.10, 0.061884 
-9.15, 0.061885 
-9.20, 0.061885 
-9.25, 0.061885 
-9.30, 0.061885 
-9.35, 0.061898 
-9.40, 0.061898 
-9.45, 0.061898 
-9.50, 0.061898 
-9.55, 0.061898 
-9.60, 0.061898 
-9.65, 0.061912 
-9.70, 0.061913 
-9.75, 0.061913 
-9.80, 0.061913 
-9.85, 0.061913 
-9.90, 0.061913 
-9.95, 0.061928 
-10.00, 0.061928 
-10.05, 0.061928 
-10.10, 0.061928 
-10.15, 0.061928 
-10.20, 0.061928 
-10.25, 0.061944 
-10.30, 0.061944 
-10.35, 0.061944 
-10.40, 0.061944 
-10.45, 0.061944 
-10.50, 0.061960 
-10.55, 0.061960 
-10.60, 0.061960 
-10.65, 0.061960 
-10.70, 0.061960 
-10.75, 0.061960 
-10.80, 0.061977 
-10.85, 0.061977 
-10.90, 0.061977 
-10.95, 0.061977 
-11.00, 0.061977 
-11.05, 0.061977 
-11.10, 0.061995 
-11.15, 0.061995 
-11.20, 0.061995 
-11.25, 0.061995 
-11.30, 0.061995 
-11.35, 0.061996 
-11.40, 0.062014 
-11.45, 0.062014 
-11.50, 0.062014 
-11.55, 0.062014 
-11.60, 0.062015 
-11.65, 0.062033 
-11.70, 0.062033 
-11.75, 0.062033 
-11.80, 0.062034 
-11.85, 0.062034 
-11.90, 0.062034 
-11.95, 0.062054 
-12.00, 0.062054 
