#Magnetic Field (Oe),Voltage (V) 
-400.00, 0.496973 
-395.00, 0.497016 
-390.00, 0.497106 
-385.00, 0.497210 
-380.00, 0.497275 
-375.00, 0.497397 
-370.00, 0.497543 
-365.00, 0.497711 
-360.00, 0.497803 
-355.00, 0.497991 
-350.00, 0.498196 
-345.00, 0.498305 
-340.00, 0.498557 
-335.00, 0.498844 
-330.00, 0.499027 
-325.00, 0.499373 
-320.00, 0.499786 
-315.00, 0.499970 
-310.00, 0.500492 
-305.00, 0.501048 
-300.00, 0.501709 
-295.00, 0.502059 
-290.00, 0.502794 
-285.00, 0.503688 
-280.00, 0.504394 
-275.00, 0.505310 
-270.00, 0.506100 
-265.00, 0.506945 
-260.00, 0.507691 
-255.00, 0.508371 
-250.00, 0.508919 
-245.00, 0.509435 
-240.00, 0.509862 
-235.00, 0.510233 
-230.00, 0.510620 
-225.00, 0.510895 
-220.00, 0.511096 
-215.00, 0.511306 
-210.00, 0.511490 
-205.00, 0.511630 
-200.00, 0.511755 
-195.00, 0.511870 
-190.00, 0.512002 
-185.00, 0.512126 
-180.00, 0.512216 
-175.00, 0.512303 
-170.00, 0.512364 
-165.00, 0.512440 
-160.00, 0.512496 
-155.00, 0.512548 
-150.00, 0.512603 
-145.00, 0.512643 
-140.00, 0.512673 
-135.00, 0.512722 
-130.00, 0.512767 
-125.00, 0.512798 
-120.00, 0.512819 
-115.00, 0.512843 
-110.00, 0.512869 
-105.00, 0.512891 
-100.00, 0.512918 
-95.00, 0.512942 
-90.00, 0.512951 
-85.00, 0.512963 
-80.00, 0.512966 
-75.00, 0.512974 
-70.00, 0.512975 
-65.00, 0.512970 
-60.00, 0.512970 
-55.00, 0.512959 
-50.00, 0.512960 
-45.00, 0.512950 
-40.00, 0.512939 
-35.00, 0.512915 
-30.00, 0.512811 
-25.00, 0.512613 
-20.00, 0.512195 
-15.00, 0.511570 
-10.00, 0.510737 
-5.00, 0.509817 
-3.06E-14, 0.508833 
5.00, 0.507921 
10.00, 0.506670 
15.00, 0.505519 
20.00, 0.504246 
25.00, 0.503340 
30.00, 0.502462 
35.00, 0.501622 
40.00, 0.500431 
45.00, 0.499830 
50.00, 0.499453 
55.00, 0.499147 
60.00, 0.498817 
65.00, 0.498645 
70.00, 0.498490 
75.00, 0.498355 
80.00, 0.498242 
85.00, 0.498134 
90.00, 0.498046 
95.00, 0.497969 
100.00, 0.497901 
105.00, 0.497832 
110.00, 0.497746 
115.00, 0.497700 
120.00, 0.497649 
125.00, 0.497598 
130.00, 0.497545 
135.00, 0.497495 
140.00, 0.497446 
145.00, 0.497403 
150.00, 0.497363 
155.00, 0.497320 
160.00, 0.497280 
165.00, 0.497242 
170.00, 0.497188 
175.00, 0.497143 
180.00, 0.497101 
185.00, 0.497056 
190.00, 0.497003 
195.00, 0.496964 
200.00, 0.496921 
205.00, 0.496868 
210.00, 0.496821 
215.00, 0.496770 
220.00, 0.496714 
225.00, 0.496652 
230.00, 0.496588 
235.00, 0.496524 
240.00, 0.496451 
245.00, 0.496383 
250.00, 0.496292 
255.00, 0.496208 
260.00, 0.496105 
265.00, 0.496034 
270.00, 0.495937 
275.00, 0.495845 
280.00, 0.495767 
285.00, 0.495663 
290.00, 0.495589 
295.00, 0.495535 
300.00, 0.495450 
305.00, 0.495381 
310.00, 0.495354 
315.00, 0.495279 
320.00, 0.495233 
325.00, 0.495213 
330.00, 0.495174 
335.00, 0.495112 
340.00, 0.495080 
345.00, 0.495036 
350.00, 0.495006 
355.00, 0.494949 
360.00, 0.494936 
365.00, 0.494907 
370.00, 0.494884 
375.00, 0.494870 
380.00, 0.494850 
385.00, 0.494829 
390.00, 0.494818 
395.00, 0.494802 
400.00, 0.494783 
405.00, 0.494768 
405.00, 0.494768 
400.00, 0.494784 
395.00, 0.494798 
390.00, 0.494813 
385.00, 0.494825 
380.00, 0.494839 
375.00, 0.494859 
370.00, 0.494867 
365.00, 0.494887 
360.00, 0.494912 
355.00, 0.494917 
350.00, 0.494937 
345.00, 0.494964 
340.00, 0.494975 
335.00, 0.495006 
330.00, 0.495040 
325.00, 0.495070 
320.00, 0.495089 
315.00, 0.495126 
310.00, 0.495160 
305.00, 0.495183 
300.00, 0.495216 
295.00, 0.495250 
290.00, 0.495292 
285.00, 0.495331 
280.00, 0.495372 
275.00, 0.495420 
270.00, 0.495470 
265.00, 0.495520 
260.00, 0.495581 
255.00, 0.495634 
250.00, 0.495700 
245.00, 0.495778 
240.00, 0.495837 
235.00, 0.495892 
230.00, 0.495963 
225.00, 0.496046 
220.00, 0.496132 
215.00, 0.496201 
210.00, 0.496277 
205.00, 0.496365 
200.00, 0.496441 
195.00, 0.496540 
190.00, 0.496605 
185.00, 0.496673 
180.00, 0.496732 
175.00, 0.496805 
170.00, 0.496876 
165.00, 0.496956 
160.00, 0.497005 
155.00, 0.497056 
150.00, 0.497109 
145.00, 0.497164 
140.00, 0.497218 
135.00, 0.497290 
130.00, 0.497341 
125.00, 0.497395 
120.00, 0.497449 
115.00, 0.497506 
110.00, 0.497561 
105.00, 0.497623 
100.00, 0.497686 
95.00, 0.497758 
90.00, 0.497837 
85.00, 0.497926 
80.00, 0.498026 
75.00, 0.498134 
70.00, 0.498263 
65.00, 0.498410 
60.00, 0.498574 
55.00, 0.498773 
50.00, 0.499036 
45.00, 0.499435 
40.00, 0.499998 
35.00, 0.500775 
30.00, 0.501556 
25.00, 0.502470 
20.00, 0.503333 
15.00, 0.504276 
10.00, 0.505262 
5.00, 0.506429 
-3.06E-14, 0.507653 
-5.00, 0.508836 
-10.00, 0.509895 
-15.00, 0.510925 
-20.00, 0.511790 
